image_name,xmin,xmax,ymin,ymax,class_id
1532750111.png,326,406,166,220,9
1532750112.png,351,441,149,213,9
1532750113.png,327,417,170,224,9
1532750114.png,294,384,157,211,9
1532750115.png,320,400,179,233,9
1532750116.png,287,367,152,216,9
1532750117.png,317,397,143,217,9
1532750118.png,322,412,146,220,9
1532750119.png,299,419,156,220,9
1532750120.png,270,380,145,230,9
1532750121.png,236,346,135,219,9
1532750122.png,245,345,129,203,9
1532750123.png,265,375,132,196,9
1532750124.png,308,398,140,204,9
1532750125.png,295,415,184,238,9
1532750126.png,303,423,212,276,9
1532750127.png,318,428,172,246,9
1532750128.png,251,371,174,248,9
1532750129.png,246,366,161,235,9
1532750130.png,246,366,155,229,9
1532750131.png,256,366,222,286,9
1532750132.png,220,340,149,223,9
1532750133.png,359,449,166,230,9
1532750134.png,342,442,193,247,9
1532750135.png,223,303,163,217,9
1532750136.png,232,312,147,201,9
1532750137.png,313,383,181,225,9
1532750138.png,342,412,204,238,9
1532750139.png,350,420,174,218,9
1532750140.png,302,382,179,223,9
1532750141.png,350,419,176,220,9
1532750142.png,306,386,153,217,9
1532750143.png,312,383,161,215,9
1532750144.png,355,425,194,238,9
1532750145.png,330,400,114,174,9
1532750146.png,318,398,144,198,9
1532750147.png,325,405,173,227,9
1532750148.png,330,430,126,210,9
1532750149.png,313,423,116,190,9
1532750150.png,274,394,173,237,9
1532750151.png,152,322,166,250,9
1532750152.png,291,391,169,243,9
1532750153.png,392,492,152,216,9
1532750154.png,392,472,131,195,9
1532750155.png,391,471,154,208,9
1532750156.png,353,433,170,234,9
1532750157.png,302,392,168,242,9
1532750158.png,233,353,189,273,9
1532750159.png,297,427,170,264,9
1532750160.png,335,455,156,260,9
1532750161.png,266,396,173,267,9
1532750162.png,225,365,160,254,9
1532750163.png,258,388,173,267,9
1532750164.png,237,367,223,337,9
1532750165.png,181,291,130,214,9
1532750166.png,375,435,183,227,9
1532750167.png,279,339,177,231,9
1532750168.png,231,281,159,203,9
1532750169.png,265,305,175,209,9
1532750170.png,256,306,187,221,9
1532750171.png,315,378,156,210,9
1532750172.png,381,433,195,258,9
1532750173.png,393,453,184,228,9
1532750174.png,383,443,184,228,9
1532750217.png,353,443,268,324,9
1532750218.png,334,424,273,329,9
1532750219.png,311,411,261,317,9
1532750220.png,309,409,269,335,9
1532750221.png,258,348,284,350,9
1532750222.png,218,318,286,342,9
1532750223.png,240,340,258,324,9
1532750224.png,287,357,266,322,9
1532750225.png,260,330,265,321,9
1532750226.png,275,335,256,312,9
1532750227.png,238,308,264,310,9
1532750228.png,305,365,242,298,9
1532750229.png,328,388,263,309,9
1532750230.png,335,395,246,292,9
1532750231.png,333,403,243,269,9
1532750232.png,347,467,234,260,9
1532750233.png,362,442,241,297,9
1532750234.png,331,411,247,273,9
1532750235.png,381,461,257,303,9
1532750236.png,353,453,234,260,9
1532750237.png,306,386,258,304,9
1532750239.png,148,228,273,349,9
1532750240.png,68,158,253,319,9
