image_name,xmin,xmax,ymin,ymax,class_id
1532746074.png,353,497,183,276,9
1532746075.png,295,449,145,245,9
1532746076.png,277,440,173,273,9
1532746077.png,240,374,151,251,9
1532746078.png,197,321,118,198,9
1532746079.png,215,340,147,227,9
1532746082.png,302,416,163,233,9
1532746083.png,328,442,203,273,9
1532746084.png,258,374,142,231,9
1532746085.png,266,380,213,273,9
1532746086.png,239,353,187,252,9
1532746087.png,276,400,220,290,9
1532746088.png,263,377,252,332,9
1532746095.png,160,282,216,314,9
1532746096.png,161,285,212,302,9
1532746097.png,215,351,187,291,9
1532746098.png,257,391,203,293,9
1532746669.png,248,428,157,277,9
1532746676.png,359,529,181,311,9
1532746677.png,324,504,117,257,9
1532746678.png,354,524,120,260,9
1532746679.png,380,530,105,225,9
1532746680.png,353,533,129,249,9
1532746681.png,323,503,147,267,9
1532746682.png,309,489,152,272,9
1532746683.png,324,504,144,264,9
1532746686.png,318,498,137,257,9
1532746687.png,314,494,110,230,9
1532746688.png,182,357,116,266,9
1532746691.png,128,308,86,206,9
1532746692.png,145,325,114,234,9
1532746693.png,109,309,113,253,9
1532746694.png,128,308,101,231,9
1532746695.png,184,384,124,254,9
1532746699.png,243,423,96,216,9
1532746702.png,238,418,118,238,9
1532746703.png,259,439,130,250,9
1532746704.png,246,426,126,246,9
1532746705.png,243,423,93,213,9
1532746708.png,288,418,68,188,9
1532746709.png,259,439,77,197,9
1532746710.png,326,424,148,268,9
1532746711.png,293,473,134,254,9
1532746712.png,339,451,111,231,9
1532746713.png,339,471,132,202,9
1532746714.png,345,525,106,216,9
1532746715.png,331,511,124,244,9
1532746716.png,321,501,103,233,9
1532746728.png,376,536,83,203,9
1532746729.png,391,551,113,233,9
1532746730.png,339,529,101,201,9
1532746731.png,398,578,91,211,9
1532746732.png,427,597,115,235,9
1532746733.png,368,548,86,201,9
1532746734.png,374,554,136,256,9
1532746735.png,304,484,76,196,9
1532746736.png,344,524,59,179,9
1532746737.png,284,468,93,213,9
1532746738.png,251,431,116,236,9
1532746739.png,232,412,122,242,9
1532746740.png,258,438,148,278,9
1532746741.png,273,453,155,275,9
1532746742.png,308,488,106,246,9
1532746743.png,323,503,126,266,9
1532746744.png,326,506,146,266,9
1532746745.png,335,515,144,264,9
1532746746.png,344,524,148,268,9
1532746747.png,337,517,181,301,9
1532746748.png,340,520,176,296,9
1532746749.png,313,493,186,306,9
1532746750.png,295,475,187,307,9
1532746751.png,324,504,166,286,9
1532746752.png,367,547,143,263,9
1532746753.png,374,554,148,268,9
1532746754.png,383,563,129,249,9
1532746755.png,396,576,123,243,9
1532746756.png,373,533,134,254,9
1532746757.png,325,505,138,258,9
1532746760.png,275,455,103,223,9
1532746761.png,267,441,107,227,9
1532746765.png,94,274,155,281,9
1532746766.png,208,388,139,259,9
1532746767.png,168,363,143,273,9
1532746771.png,272,453,84,224,9
1532746772.png,167,357,143,253,9
1532746773.png,164,334,100,220,9
1532746774.png,156,326,108,258,9
1532746775.png,158,308,127,247,9
1532746776.png,187,367,131,251,9
1532747961.png,247,463,129,249,9
1532747969.png,274,430,136,266,9
1532747970.png,248,414,108,228,9
1532747971.png,192,378,105,225,9
1532747978.png,234,430,144,254,9
1532747982.png,222,408,164,284,9
1532747983.png,267,483,134,254,9
1532748017.png,196,356,88,208,9
1532748018.png,204,364,74,194,9
1532748022.png,135,275,87,207,9
1532748026.png,223,363,96,216,9
1532748027.png,227,367,71,191,9
1532748028.png,252,412,82,202,9
1532748029.png,272,432,119,229,9
1532748030.png,275,415,173,273,9
1532748031.png,207,387,145,265,9
1532748032.png,180,340,179,279,9
1532748049.png,270,360,203,257,9
1532748050.png,264,354,210,264,9
1532748051.png,288,378,218,272,9
1532748052.png,280,360,223,297,9
1532748053.png,339,439,190,314,9
1532748054.png,386,486,181,275,9
1532748055.png,352,482,144,258,9
1532748056.png,335,465,182,286,9
1532748060.png,350,450,213,303,9
1532748061.png,365,465,227,317,9
1532748062.png,298,448,224,304,9
1532748063.png,311,481,160,260,9
1532748064.png,315,465,200,290,9
1532748079.png,297,421,170,244,9
1532748080.png,296,420,158,232,9
1532748081.png,305,429,151,225,9
1532748082.png,249,403,107,181,9
1532748083.png,303,427,108,182,9
1532748084.png,311,435,107,181,9
1532748085.png,406,520,88,172,9
1532748086.png,381,495,94,168,9
1532748087.png,377,491,80,164,9
1532748088.png,347,471,120,194,9
1532748089.png,234,338,164,238,9
1532748090.png,269,383,150,224,9
1532748091.png,256,360,150,224,9
1532748092.png,267,371,160,234,9
1532748095.png,260,374,132,216,9
1532748096.png,241,365,163,247,9
1532748099.png,172,306,109,183,9
1532748100.png,172,296,135,229,9
1532748101.png,189,313,123,197,9
1532748104.png,114,258,125,189,9
1532748105.png,149,273,158,232,9
1532748106.png,184,308,157,231,9
1532748107.png,159,303,142,226,9
1532748108.png,129,243,135,209,9
1532748109.png,124,248,95,169,9
1532748110.png,100,224,132,206,9
1532748111.png,147,241,93,167,9
1532748112.png,160,254,93,167,9
1532748113.png,192,266,135,199,9
1532748114.png,200,284,114,188,9
1532748115.png,200,284,83,137,9
1532748116.png,190,314,122,196,9
1532748139.png,368,440,82,122,9
1532748148.png,412,474,127,167,9
1532748149.png,248,320,144,194,9
1532748150.png,175,247,156,196,9
1532748151.png,239,291,116,166,9
1532748152.png,211,283,134,174,9
1532748155.png,290,362,110,170,9
1532748156.png,340,402,132,182,9
1532748157.png,400,462,176,226,9
1532748158.png,411,483,173,213,9
1532748159.png,422,494,162,202,9
1532748160.png,444,516,166,236,9
1532748161.png,381,453,143,213,9
1532748162.png,357,429,188,258,9
1532748163.png,383,465,187,257,9
1532748164.png,336,428,184,254,9
1532748165.png,111,233,159,239,9
1532748166.png,175,287,148,238,9
1532748447.png,221,461,92,236,9
1532748453.png,294,534,103,247,9
1532748454.png,240,470,84,228,9
1532748460.png,140,360,93,237,9
1532748461.png,127,367,108,252,9
1532748464.png,115,355,84,228,9
1532748468.png,242,482,62,206,9
1532748469.png,264,504,96,240,9
1532748474.png,292,532,53,207,9
1532748475.png,299,539,70,214,9
1532748476.png,289,529,47,191,9
1532748477.png,238,478,69,213,9
1532748478.png,262,502,66,210,9
1532748479.png,236,476,110,254,9
1532748480.png,248,488,99,243,9
1532748495.png,242,376,116,206,9
1532748496.png,242,376,105,195,9
1532748497.png,235,369,100,180,9
1532748501.png,170,324,98,198,9
1532748502.png,160,294,92,182,9
1532748506.png,216,350,93,183,9
1532748507.png,201,335,78,168,9
1532748512.png,220,354,96,186,9
1532748513.png,259,393,73,163,9
1532748514.png,259,393,73,163,9
1532748551.png,302,382,122,166,9
1532748552.png,288,358,124,188,9
1532748553.png,230,310,141,185,9
1532748554.png,202,282,153,197,9
1532748555.png,219,279,101,165,9
1532748556.png,186,266,108,152,9
1532748557.png,181,261,114,168,9
1532748558.png,188,248,107,171,9
1532748559.png,144,224,116,160,9
1532748560.png,168,258,115,179,9
1532748561.png,208,288,106,150,9
1532748577.png,341,377,209,245,9
1532748578.png,338,384,209,245,9
1532748579.png,318,374,187,243,9
1532748580.png,269,325,191,247,9
1532748581.png,292,328,203,239,9
1532748582.png,272,308,203,239,9
1532748588.png,281,321,179,243,9
1532748589.png,303,343,199,243,9
1532748590.png,314,364,182,236,9
1532748591.png,339,369,163,217,9
1532748592.png,343,383,159,203,9
1532748593.png,334,374,124,188,9
1532748594.png,295,335,116,170,9
1532748595.png,226,276,118,182,9
1532748596.png,172,232,121,175,9
1532748597.png,177,227,122,186,9
1532748598.png,244,284,121,165,9
1532748601.png,266,306,106,150,9
1532748618.png,274,348,174,228,9
1532748621.png,335,409,152,206,9
1532748622.png,367,421,141,195,9
1532748623.png,387,441,134,188,9
1532748624.png,435,489,110,174,9
1532748625.png,413,467,144,198,9
1532748626.png,363,417,130,204,9
1532748627.png,382,436,132,206,9
1532748628.png,415,489,124,198,9
1532748629.png,426,480,112,206,9
1532748630.png,418,492,122,176,9
1532748631.png,421,495,78,182,9
1532748632.png,361,435,55,139,9
1532748638.png,330,404,29,103,9
1532748639.png,300,374,61,135,9
1532749112.png,206,286,219,259,9
1532749113.png,302,372,221,261,9
1532749117.png,316,396,214,254,9
1532749128.png,288,368,223,263,9
1532749134.png,290,360,233,273,9
1532749135.png,287,357,258,308,9
1532749136.png,337,397,226,276,9
1532749137.png,330,410,197,257,9
1532749138.png,315,395,228,268,9
1532749142.png,370,460,232,302,9
1532749143.png,344,434,210,270,9
1532749144.png,297,387,257,317,9
1532749146.png,212,292,233,273,9
1532749147.png,293,363,194,244,9
1532749148.png,290,370,197,257,9
1532749149.png,292,372,216,256,9
1532749150.png,282,362,225,265,9
1532749234.png,303,393,178,250,9
1532749235.png,347,437,195,257,9
1532749236.png,357,447,191,253,9
1532749237.png,346,436,151,273,9
1532749244.png,337,427,167,239,9
1532749245.png,342,432,189,271,9
1532749246.png,359,449,220,292,9
1532749247.png,343,453,231,303,9
1532749248.png,342,452,230,302,9
1532749249.png,341,461,201,303,9
1532749250.png,355,445,172,244,9
1532749251.png,317,467,154,266,9
1532749252.png,320,500,89,231,9
1532749253.png,150,360,30,202,9
1532749269.png,327,457,132,218,9
1532749270.png,317,467,85,181,9
1532749271.png,286,436,135,231,9
1532749272.png,309,449,168,264,9
1532749273.png,334,514,132,228,9
1532749274.png,341,501,94,180,9
1532749275.png,275,425,139,235,9
1532749276.png,286,426,150,246,9
1532749277.png,248,378,166,232,9
1532749278.png,315,425,179,245,9
1532749279.png,247,327,160,216,9
1532749280.png,260,350,131,187,9
1532749287.png,376,476,118,184,9
1532749288.png,308,408,117,183,9
1532749289.png,257,357,150,236,9
1532749290.png,420,520,90,166,9
1532749291.png,377,487,95,181,9
1532749292.png,235,325,82,158,9
1532749293.png,248,348,44,130,9
1532749294.png,309,399,60,146,9
1532749295.png,344,454,56,152,9
1532749296.png,347,447,142,218,9
1532749297.png,481,561,82,138,9
1532749298.png,389,459,83,139,9
1532749299.png,330,440,116,182,9
1532749304.png,248,348,90,166,9
1532749305.png,216,306,86,162,9
1532749306.png,324,414,121,177,9
1532749307.png,402,482,128,174,9
1532749308.png,420,480,120,166,9
1532749427.png,182,272,188,252,9
1532749432.png,344,394,172,216,9
1532749433.png,339,409,153,207,9
1532749434.png,327,387,188,252,9
1532749438.png,298,418,231,325,9
1532749441.png,158,238,206,270,9
1532749942.png,235,297,274,322,9
1532749943.png,323,398,274,322,9
1532749944.png,365,427,263,311,9
1532749945.png,339,401,263,311,9
1532749948.png,277,339,241,289,9
1532749949.png,293,355,245,286,9
1532749950.png,289,361,293,331,9
1532749951.png,314,386,256,304,9
1532749952.png,278,350,271,319,9
1532749953.png,317,389,259,297,9
1532749954.png,297,369,226,274,9
1532749955.png,312,374,258,312,9
1532749956.png,343,415,248,296,9
1532749957.png,294,366,247,295,9
1532749961.png,430,495,282,330,9
1532749962.png,388,461,251,309,9
1532749965.png,333,425,284,342,9
1532749968.png,210,282,163,221,9
1532749969.png,270,352,253,291,9
1532749970.png,290,360,263,311,9
1532749971.png,290,360,274,322,9
1532749978.png,283,360,254,304,9
1532749994.png,303,370,237,280,9
1532749995.png,286,376,253,303,9
1532749996.png,293,363,261,321,9
1532749997.png,259,349,277,337,9
1532749998.png,338,418,274,334,9
1532749999.png,309,379,282,332,9
1532750000.png,273,363,228,298,9
1532750001.png,352,422,251,301,9
1532750002.png,335,415,241,291,9
1532750003.png,330,400,276,326,9
1532750004.png,386,446,276,336,9
1532750005.png,356,416,262,322,9
1532750006.png,295,355,260,320,9
1532750007.png,310,370,256,316,9
1532750008.png,246,316,271,331,9
1532750009.png,324,364,264,324,9
1532750010.png,337,407,262,322,9
1532750011.png,331,401,260,320,9
1532750012.png,336,406,276,326,9
1532750013.png,321,401,268,328,9
1532750014.png,355,415,255,315,9
1532750015.png,341,411,233,283,9
1532750016.png,320,400,256,316,9
1532750017.png,289,379,248,308,9
1532750018.png,237,317,289,349,9
1532750019.png,353,443,274,334,9
1532750020.png,296,396,277,347,9
1532750022.png,297,397,255,315,9
1532750023.png,411,487,265,315,9
1532750024.png,507,587,275,335,9
1532750034.png,281,359,274,332,9
1532750035.png,254,342,249,297,9
1532750036.png,292,380,263,311,9
1532750037.png,296,404,229,277,9
1532750059.png,298,396,274,342,9
1532750060.png,306,414,271,329,9
1532750061.png,314,392,245,291,9
1532750102.png,275,375,164,228,9
1532750103.png,274,394,155,229,9
1532750104.png,270,390,151,225,9
1532750105.png,307,407,155,229,9
1532750106.png,279,369,169,243,9
1532750107.png,276,376,152,206,9
1532750108.png,314,414,171,235,9
1532750109.png,281,371,156,220,9
1532750110.png,322,392,167,231,9
1532750111.png,326,406,166,220,9
1532750112.png,351,441,149,213,9
1532750113.png,327,417,170,224,9
1532750114.png,294,384,157,211,9
1532750117.png,317,397,143,217,9
1532750118.png,322,412,146,220,9
1532750119.png,299,419,156,220,9
1532750131.png,256,366,222,286,9
1532750132.png,220,340,149,223,9
1532750133.png,359,449,166,230,9
1532750134.png,342,442,193,247,9
1532750135.png,223,303,163,217,9
1532750137.png,313,383,181,225,9
1532750138.png,342,412,204,238,9
1532750139.png,350,420,174,218,9
1532750142.png,306,386,153,217,9
1532750143.png,312,383,161,215,9
1532750144.png,355,425,194,238,9
1532750145.png,330,400,114,174,9
1532750146.png,318,398,144,198,9
1532750147.png,325,405,173,227,9
1532750148.png,330,430,126,210,9
1532750149.png,313,423,116,190,9
1532750150.png,274,394,173,237,9
1532750151.png,152,322,166,250,9
1532750152.png,291,391,169,243,9
1532750153.png,392,492,152,216,9
1532750154.png,392,472,131,195,9
1532750155.png,391,471,154,208,9
1532750156.png,353,433,170,234,9
1532750157.png,302,392,168,242,9
1532750158.png,233,353,189,273,9
1532750159.png,297,427,170,264,9
1532750160.png,335,455,156,260,9
1532750161.png,266,396,173,267,9
1532750162.png,225,365,160,254,9
1532750163.png,258,388,173,267,9
1532750164.png,237,367,223,337,9
1532750165.png,181,291,130,214,9
1532750166.png,375,435,183,227,9
1532750167.png,279,339,177,231,9
1532750168.png,231,281,159,203,9
1532750169.png,265,305,175,209,9
1532750217.png,353,443,268,324,9
1532750218.png,334,424,273,329,9
1532750219.png,311,411,261,317,9
1532750220.png,309,409,269,335,9
1532750228.png,305,365,242,298,9
1532750229.png,328,388,263,309,9
1532750230.png,335,395,246,292,9
1532750231.png,333,403,243,269,9
1532750232.png,347,467,234,260,9
1532750233.png,362,442,241,297,9
1532750234.png,331,411,247,273,9
1532750235.png,381,461,257,303,9
1532750236.png,353,453,234,260,9
1532750237.png,306,386,258,304,9
