image_name,xmin,xmax,ymin,ymax,class_id
1530141968.png,266,426,74,266,8
1530142028.png,182,482,121,301,8
1530143141.png,170,490,146,362,8
1530141984.png,207,495,66,282,8
1530143446.png,348,492,90,214,8
1530143962.png,184,504,79,259,8
1530143422.png,331,531,111,303,8
1530142388.png,83,443,67,247,8
1530143948.png,179,499,79,259,8
1530142438.png,172,492,93,293,8
1530143442.png,380,524,100,224,8
1530142020.png,164,464,96,276,8
1530143510.png,195,387,118,242,8
1530143531.png,259,501,102,294,8
1530142163.png,285,501,100,300,8
1530143499.png,270,462,199,323,8
1530142031.png,168,468,121,301,8
1530142250.png,309,501,136,264,8
1530142267.png,262,478,114,294,8
1530142334.png,215,455,91,283,8
1530143978.png,123,483,131,259,8
1530142568.png,174,444,134,294,8
1530143507.png,180,372,217,341,8
1530143140.png,145,465,166,382,8
1530141921.png,132,492,118,298,8
1530143902.png,83,371,61,253,8
1530142228.png,194,594,113,305,8
1530141910.png,136,496,79,259,8
1530142591.png,140,428,60,276,8
1530142034.png,150,450,94,274,8
1530141937.png,175,535,128,308,8
1530141966.png,283,443,61,253,8
1530142594.png,153,441,67,283,8
1530142243.png,247,439,137,265,8
1530143917.png,193,481,65,257,8
1530142182.png,246,486,110,302,8
1530143911.png,184,472,65,257,8
1530143746.png,185,441,85,265,8
1530141916.png,146,506,103,283,8
1530141985.png,207,495,62,278,8
1530142019.png,165,465,91,271,8
1530142369.png,158,374,59,275,8
1530143752.png,193,449,50,230,8
1530143391.png,327,551,82,262,8
1530143912.png,183,471,58,250,8
1530142567.png,166,436,123,283,8
1530141928.png,121,481,143,323,8
1530143722.png,185,425,67,211,8
1530142433.png,179,499,91,291,8
1530143984.png,126,486,109,237,8
1530142270.png,261,477,141,321,8
1530142220.png,158,558,83,275,8
1530143503.png,218,410,196,320,8
1530143364.png,331,571,79,279,8
1530143742.png,204,460,129,309,8
1530143441.png,367,511,114,238,8
1530141923.png,112,472,122,302,8
1530143990.png,131,515,101,325,8
1530143388.png,333,557,87,267,8
1530143365.png,336,576,118,318,8
1530142357.png,312,412,71,295,8
1530142096.png,151,407,53,203,8
1530143981.png,85,445,44,172,8
1530141964.png,305,465,70,262,8
1530142556.png,170,410,114,234,8
1530141990.png,227,515,85,301,8
1530141911.png,129,489,71,251,8
1530143907.png,186,474,88,280,8
1530142571.png,196,466,140,300,8
1530142089.png,179,435,64,214,8
1530142226.png,196,596,99,291,8
1530143747.png,179,435,70,250,8
1530143879.png,205,385,100,234,8
1530143688.png,140,440,29,285,8
1530141996.png,181,469,73,289,8
1530141994.png,218,506,112,328,8
1530142057.png,268,428,68,308,8
1530142022.png,167,467,83,263,8
1530142565.png,175,445,122,282,8
1530142335.png,218,458,83,275,8
1530143985.png,108,468,132,260,8
1530142092.png,143,399,51,201,8
1530142769.png,186,426,50,290,8
1530143993.png,124,508,73,297,8
1530142555.png,183,423,105,225,8
1530142026.png,181,481,120,300,8
1530143882.png,187,367,69,203,8
1530142554.png,181,421,102,222,8
1530142337.png,223,463,88,280,8
1530142761.png,249,489,53,293,8
1530142367.png,137,353,90,306,8
1530141969.png,254,414,73,265,8
1530143418.png,318,518,34,226,8
1530143947.png,181,501,73,253,8
1530142095.png,133,389,54,204,8
1530141992.png,226,514,91,307,8
1530142049.png,285,445,79,319,8
1530143416.png,302,502,78,270,8
1530143360.png,256,496,107,307,8
1530143444.png,344,488,100,224,8
1530142558.png,187,427,127,247,8
1530143729.png,159,399,108,252,8
1530141931.png,172,532,123,303,8
1530142244.png,245,437,135,263,8
1530141993.png,215,503,93,309,8
1530142352.png,251,351,52,276,8
1530142321.png,242,562,150,330,8
1530142573.png,235,505,151,311,8
1530143949.png,176,496,68,248,8
1530142340.png,220,460,72,264,8
1530142764.png,230,470,48,288,8
1530143443.png,393,537,117,241,8
1530142370.png,160,376,95,311,8
1530142371.png,170,386,114,330,8
1530143991.png,121,505,109,333,8
1530143975.png,130,490,109,237,8
1530142368.png,159,375,76,292,8
1530141926.png,135,495,112,292,8
1530142222.png,166,566,79,271,8
1530142354.png,256,356,58,282,8
1530142018.png,179,479,83,263,8
1530142033.png,139,439,100,280,8
1530142274.png,205,421,133,313,8
1530143725.png,194,434,100,244,8
1530142593.png,143,431,61,277,8
1530143390.png,330,554,71,251,8
1530142407.png,135,405,141,269,8
1530143749.png,187,443,74,254,8
1530142608.png,106,480,113,273,8
1530143536.png,289,531,97,289,8
1530143681.png,134,434,77,333,8
1530143529.png,245,487,86,278,8
1530142771.png,160,400,85,325,8
1530143137.png,147,467,103,319,8
1530143878.png,206,386,102,236,8
1530142134.png,193,417,18,242,8
1530142133.png,188,412,26,250,8
1530142191.png,307,547,76,268,8
1530141959.png,336,496,69,261,8
1530142185.png,278,518,117,309,8
1530143908.png,184,472,104,296,8
1530143915.png,214,502,75,267,8
1530142025.png,191,491,101,281,8
1530143406.png,301,541,71,287,8
1530143506.png,179,371,201,325,8
1530143869.png,208,388,83,217,8
1530142117.png,178,434,81,205,8
1530142387.png,85,445,73,253,8
1530142599.png,198,486,98,314,8
1530141932.png,155,515,141,321,8
1530141995.png,186,474,95,311,8
1530143957.png,193,513,120,300,8
1530142760.png,256,496,53,293,8
1530143395.png,286,510,112,292,8
1530142600.png,208,496,135,351,8
1530143678.png,150,450,40,296,8
1530143944.png,164,484,71,251,8
1530143875.png,196,376,72,206,8
1530143368.png,357,597,86,286,8
1530141934.png,157,517,136,316,8
1530142746.png,212,454,116,316,8
1530142051.png,280,440,87,327,8
1530143720.png,180,420,71,215,8
1530142391.png,80,440,72,252,8
1530143428.png,337,537,63,255,8
1530141935.png,154,514,142,322,8
1530143449.png,351,495,83,207,8
1530143958.png,192,512,131,311,8
1530142045.png,289,449,56,296,8
1530142393.png,79,439,79,259,8
1530143966.png,207,527,37,217,8
1530143409.png,338,578,92,308,8
1530143505.png,190,382,192,316,8
1530143955.png,236,556,50,230,8
1530142168.png,338,554,107,307,8
1530143508.png,210,402,155,279,8
1530143951.png,183,503,73,253,8
1530143384.png,340,564,102,282,8
1530143992.png,134,518,69,293,8
1530142112.png,165,421,84,208,8
1530142110.png,179,435,75,199,8
1530141989.png,238,526,74,290,8
1530143745.png,163,419,71,251,8
1530142275.png,212,428,134,314,8
1530142356.png,282,382,61,285,8
1530143723.png,202,442,82,226,8
1530143728.png,170,410,86,230,8
1530143959.png,178,498,75,255,8
1530141919.png,130,490,96,276,8
1530143921.png,193,481,92,284,8
1530142372.png,142,358,90,306,8
1530142187.png,291,531,98,290,8
1530142167.png,377,593,109,309,8
1530143909.png,184,472,70,262,8
1530141914.png,154,514,96,276,8
1530141909.png,108,468,66,246,8
1530143139.png,117,437,101,317,8
1530143976.png,130,490,115,243,8
1530142268.png,262,478,113,293,8
1530141998.png,134,422,53,269,8
1530141988.png,241,529,93,309,8
1530143950.png,175,495,76,256,8
1530143989.png,137,521,92,316,8
1530143876.png,193,373,60,194,8
1530143675.png,197,497,39,295,8
1530143367.png,358,598,108,308,8
1530142141.png,199,423,49,273,8
1530142339.png,221,461,84,276,8
1530142114.png,194,450,72,196,8
1530143429.png,361,561,31,223,8
1530143386.png,352,576,92,272,8
1530142434.png,174,494,85,285,8
1530141971.png,238,398,64,256,8
1530142165.png,322,538,92,292,8
1530142750.png,205,447,113,313,8
1530142183.png,240,480,120,312,8
1530141987.png,220,508,63,279,8
1530142137.png,174,398,35,259,8
1530143527.png,224,466,79,271,8
1530142435.png,174,494,97,297,8
1530142188.png,290,530,83,275,8
1530142406.png,122,392,151,279,8
1530142609.png,106,480,110,270,8
1530143726.png,196,436,92,236,8
1530141912.png,155,515,90,270,8
1530143994.png,116,500,83,307,8
1530142136.png,170,394,9,233,8
1530143389.png,354,578,70,250,8
1530143953.png,208,528,114,294,8
1530143427.png,353,553,71,263,8
1530142043.png,259,419,52,292,8
1530143679.png,149,449,70,326,8
1530143730.png,149,389,119,263,8
1530143358.png,268,508,101,301,8
1530142023.png,172,472,86,266,8
1530143870.png,209,389,85,219,8
1530141938.png,156,516,133,313,8
1530142592.png,136,424,58,274,8
1530141918.png,145,505,115,295,8
1530143913.png,164,452,81,273,8
1530143532.png,281,523,81,273,8
1530142058.png,277,437,94,334,8
1530141939.png,182,542,128,308,8
1530143946.png,175,495,56,236,8
1530142597.png,196,484,103,319,8
1530142245.png,279,471,138,266,8
1530141917.png,144,504,109,289,8
1530141929.png,142,502,130,310,8
1530141915.png,123,483,85,265,8
1530142566.png,173,443,122,282,8
1530143868.png,218,398,94,228,8
1530143143.png,191,511,123,339,8
1530143919.png,187,475,65,257,8
1530142221.png,165,565,80,272,8
1530142269.png,262,478,111,291,8
1530143417.png,304,504,74,266,8
1530142765.png,231,471,61,301,8
1530142116.png,173,429,76,200,8
1530143983.png,111,471,73,201,8
1530142276.png,222,438,128,308,8
1530142355.png,195,295,71,295,8
1530142766.png,254,494,17,257,8
1530142767.png,243,483,63,303,8
1530142373.png,122,338,52,268,8
1530142091.png,170,426,54,204,8
1530143979.png,145,505,104,232,8
1530143677.png,176,476,53,309,8
1530142323.png,239,559,141,321,8
1530142596.png,202,490,109,325,8
1530143445.png,368,512,112,236,8
1530143945.png,172,492,78,258,8
1530142189.png,297,537,85,277,8
1530141908.png,113,473,74,254,8
1530142336.png,212,452,100,292,8
1530141997.png,167,455,82,298,8
1530142763.png,239,479,55,295,8
1530143871.png,203,383,91,225,8
1530143960.png,187,507,80,260,8
1530143905.png,158,446,67,259,8
1530142748.png,206,448,110,310,8
1530142278.png,234,450,130,310,8
1530142142.png,205,429,49,273,8
1530142160.png,271,487,113,313,8
1530143741.png,210,466,126,306,8
1530142601.png,164,452,105,321,8
1530143366.png,346,586,89,289,8
1530143424.png,354,554,95,287,8
1530143361.png,293,533,59,259,8
1530141925.png,112,472,108,288,8
1530142248.png,273,465,191,319,8
1530142277.png,237,453,138,318,8
1530143923.png,171,459,109,301,8
1530142108.png,181,437,83,207,8
1530142273.png,213,429,156,336,8
1530143744.png,171,427,107,287,8
1530142570.png,167,437,139,299,8
