image_name,xmin,xmax,ymin,ymax,class_id
1522981621.png,231,375,249,349,4
1522981301.png,306,414,239,335,4
1522981293.png,216,324,231,327,4
1522981053.png,257,347,166,274,4
1522981411.png,187,367,191,325,4
1522981324.png,274,382,206,302,4
1522981421.png,240,420,166,310,4
1522981651.png,211,355,202,302,4
1522981000.png,241,331,172,280,4
1522981427.png,226,406,142,286,4
1522981637.png,260,404,218,318,4
1522981526.png,239,419,150,274,4
1522981434.png,237,417,170,314,4
1522981281.png,274,382,222,318,4
1522981408.png,190,370,177,311,4
1522981023.png,291,381,152,260,4
1522981513.png,223,403,164,288,4
1522981403.png,145,325,192,326,4
1522981054.png,249,339,156,264,4
1522981040.png,223,313,158,266,4
1522981423.png,163,343,173,317,4
1522981678.png,187,331,204,304,4
1522981030.png,283,373,142,250,4
1522981474.png,217,325,164,298,4
1522981304.png,250,358,205,301,4
1522981625.png,245,389,273,373,4
1522981321.png,235,343,195,291,4
1522981475.png,247,355,165,299,4
1522981696.png,226,370,220,320,4
1522981520.png,242,422,172,296,4
1522981661.png,189,333,285,385,4
1522981020.png,219,309,164,272,4
1522981674.png,206,350,228,328,4
1522981654.png,151,295,235,335,4
1522981401.png,210,390,164,298,4
1522981494.png,230,338,162,296,4
1522981299.png,204,312,213,309,4
1522981429.png,231,411,146,290,4
1522981675.png,165,309,223,323,4
1522981531.png,223,403,158,282,4
1522981490.png,262,370,153,287,4
1522981049.png,287,377,194,302,4
1522981310.png,216,324,196,292,4
1522981535.png,194,374,170,294,4
1522981689.png,233,377,261,361,4
1522981676.png,184,328,214,314,4
1522981588.png,206,340,195,323,4
1522981496.png,246,354,162,296,4
1522981486.png,225,333,162,296,4
1522980999.png,233,323,168,276,4
1522981444.png,207,387,181,325,4
1522981566.png,261,369,165,285,4
1522981508.png,189,369,177,301,4
1522981396.png,174,354,155,289,4
1522981400.png,207,387,177,311,4
1522981659.png,263,407,207,307,4
1522981562.png,245,353,186,306,4
1522980998.png,219,309,166,274,4
1522981392.png,137,317,148,282,4
1522981587.png,210,344,181,309,4
1522981314.png,289,397,228,324,4
1522981032.png,193,283,169,277,4
1522981532.png,255,435,163,287,4
1522981557.png,252,360,186,306,4
1522981010.png,286,376,158,266,4
1522981287.png,265,373,219,315,4
1522981016.png,307,397,156,264,4
1522981499.png,245,353,158,292,4
1522981307.png,368,476,221,317,4
1522981045.png,279,369,145,253,4
1522980996.png,206,296,169,277,4
1522981296.png,181,289,219,315,4
1522981688.png,169,313,261,361,4
1522981325.png,257,365,209,305,4
1522981563.png,202,310,191,311,4
1522981385.png,111,291,174,308,4
1522981692.png,163,307,253,353,4
1522981369.png,233,377,180,300,4
1522981538.png,150,330,167,291,4
1522981029.png,308,398,149,257,4
1522981441.png,248,428,176,320,4
1522981318.png,240,348,196,292,4
1522981478.png,165,273,178,312,4
1522981306.png,322,430,217,313,4
1522981593.png,179,313,210,338,4
1522981479.png,227,335,181,315,4
1522981663.png,201,345,222,322,4
1522981648.png,237,381,212,312,4
1522981041.png,240,330,149,257,4
1522981329.png,281,389,222,318,4
1522981323.png,295,403,174,270,4
1522981388.png,257,437,161,295,4
1522981015.png,269,359,164,272,4
1522981560.png,269,377,156,276,4
1522981402.png,173,353,182,316,4
1522981006.png,221,311,149,257,4
1522981322.png,254,362,282,378,4
1522981485.png,228,336,191,325,4
1522981516.png,231,411,130,254,4
1522981595.png,206,340,213,341,4
1522981523.png,215,395,157,281,4
1522981589.png,192,326,185,313,4
1522981493.png,182,290,182,316,4
1522981623.png,229,373,258,358,4
1522981315.png,286,394,231,327,4
1522981446.png,203,383,160,304,4
1522980995.png,209,299,164,272,4
1522981528.png,165,345,171,295,4
1522981430.png,245,425,134,278,4
1522981614.png,187,331,215,315,4
1522980993.png,249,339,155,263,4
1522981611.png,225,369,238,338,4
1522981514.png,244,424,196,320,4
1522981665.png,142,286,242,342,4
1522981636.png,246,390,242,342,4
1522981677.png,192,336,202,302,4
1522981438.png,217,397,155,299,4
1522981500.png,218,326,161,295,4
1522981277.png,279,387,227,323,4
1522981517.png,182,362,167,291,4
1522981047.png,239,329,140,248,4
1522981510.png,236,416,144,268,4
1522981393.png,133,313,167,301,4
1522981405.png,156,336,187,321,4
1522981683.png,218,362,204,304,4
1522981292.png,227,335,213,309,4
1522981512.png,196,376,166,290,4
1522981009.png,268,358,171,279,4
1522981374.png,266,410,215,335,4
1522981655.png,199,343,248,348,4
1522981021.png,260,350,155,263,4
1522981634.png,227,371,238,338,4
1522981463.png,230,354,193,321,4
1522981052.png,275,365,132,240,4
1522981594.png,227,361,209,337,4
1522981497.png,227,335,166,300,4
1522981643.png,209,353,215,315,4
1522981669.png,139,283,252,352,4
1522981691.png,182,326,239,339,4
1522981001.png,236,326,170,278,4
1522981440.png,229,409,154,298,4
1522981014.png,249,339,163,271,4
1522981331.png,218,326,224,320,4
1522981627.png,270,414,223,323,4
1522981613.png,233,377,211,311,4
1522981422.png,205,385,170,314,4
1522981294.png,202,310,226,322,4
1522981313.png,285,393,224,320,4
1522981491.png,226,334,155,289,4
1522981017.png,319,409,154,262,4
1522981372.png,268,412,184,304,4
1522981007.png,267,357,148,256,4
1522980988.png,209,299,155,263,4
1522981679.png,206,350,189,289,4
1522981615.png,200,344,188,288,4
1522981373.png,266,410,167,287,4
1522981652.png,173,317,212,312,4
1522981317.png,205,313,199,295,4
1522981286.png,268,376,226,322,4
1522981640.png,189,333,257,357,4
1522981420.png,242,422,174,318,4
1522980990.png,257,347,153,261,4
1522981371.png,241,385,172,292,4
1522981515.png,242,422,128,252,4
1522981285.png,273,381,229,325,4
1522981590.png,199,333,181,309,4
1522981026.png,273,363,161,269,4
1522981626.png,259,403,269,369,4
1522981004.png,228,318,156,264,4
1522981690.png,223,367,261,361,4
1522981498.png,234,342,147,281,4
1522981037.png,254,344,152,260,4
1522981439.png,231,411,168,312,4
1522981616.png,173,317,221,321,4
1522981027.png,296,386,154,262,4
1522981693.png,195,339,228,328,4
1522981534.png,246,426,192,316,4
1522981043.png,266,356,155,263,4
1522981641.png,179,323,258,358,4
1522981036.png,267,357,152,260,4
1522981437.png,221,401,167,311,4
1522981565.png,243,351,163,283,4
1522981332.png,220,328,225,321,4
1522981680.png,221,365,187,287,4
1522981399.png,211,391,171,305,4
1522981668.png,226,370,205,305,4
1522981425.png,215,395,108,252,4
1522981024.png,278,368,145,253,4
1522981671.png,206,350,223,323,4
1522981464.png,239,363,160,288,4
1522981019.png,212,302,155,263,4
1522981672.png,222,366,222,322,4
1522981397.png,192,372,159,293,4
1522981592.png,87,221,208,336,4
1522981407.png,248,428,149,283,4
1522981480.png,232,340,140,274,4
1522981673.png,219,363,228,328,4
1522981302.png,316,424,226,322,4
1522981558.png,263,371,175,295,4
1522981436.png,246,426,164,308,4
1522981631.png,262,406,262,362,4
1522981639.png,250,394,228,328,4
1522981291.png,240,348,197,293,4
1522981541.png,194,374,148,272,4
1522981462.png,133,257,186,314,4
1522981667.png,231,375,210,310,4
1522981295.png,214,322,196,292,4
1522981002.png,211,301,157,265,4
1522981647.png,224,368,228,328,4
1522981495.png,242,350,139,273,4
1522981394.png,200,380,164,298,4
1522981522.png,191,371,170,294,4
1522981028.png,312,402,150,258,4
1522981326.png,273,381,211,307,4
1522981649.png,209,353,201,301,4
1522981670.png,156,300,229,329,4
1522981309.png,216,324,182,278,4
1522981013.png,240,330,162,270,4
1522981518.png,197,377,162,286,4
1522981316.png,200,308,224,320,4
1522981620.png,160,304,232,332,4
1522981591.png,183,317,194,322,4
