image_name,xmin,xmax,ymin,ymax,class_id
1530140332.png,213,413,79,303,5
1530139417.png,172,388,84,308,5
1530139028.png,229,349,164,344,5
1530139670.png,247,427,111,311,5
1530140094.png,182,342,81,297,5
1530140287.png,234,334,160,294,5
1530138908.png,171,279,157,301,5
1530139805.png,299,423,118,310,5
1530140232.png,355,515,138,300,5
1530140317.png,214,414,97,321,5
1530139025.png,273,393,156,336,5
1530140327.png,290,490,79,303,5
1530138879.png,228,328,127,307,5
1530140078.png,236,476,43,313,5
1530138868.png,166,266,116,296,5
1530140283.png,219,319,143,277,5
1530140225.png,271,431,104,266,5
1530139067.png,301,391,120,264,5
1530140157.png,288,412,67,259,5
1530140156.png,315,439,87,279,5
1530139024.png,264,384,147,327,5
1530139522.png,196,356,80,260,5
1530139668.png,246,426,106,306,5
1530139564.png,246,426,38,308,5
1530140325.png,302,502,96,320,5
1530139420.png,183,399,102,326,5
1530139422.png,182,398,94,318,5
1530140163.png,383,507,104,296,5
1530139599.png,285,419,16,286,5
1530139058.png,223,313,120,264,5
1530139502.png,351,531,114,294,5
1530139523.png,132,292,73,253,5
1530140296.png,289,389,161,295,5
1530139020.png,261,381,144,324,5
1530140322.png,244,444,76,300,5
1530139563.png,253,433,32,302,5
1530138857.png,182,282,136,316,5
1530140212.png,377,527,141,321,5
1530139561.png,281,461,39,309,5
1530138974.png,273,363,149,283,5
1530139526.png,96,256,89,269,5
1530139713.png,295,487,13,301,5
1530140072.png,164,404,53,323,5
1530138987.png,253,343,173,307,5
1530139498.png,322,502,114,294,5
1530140208.png,296,446,104,284,5
1530139521.png,173,333,85,265,5
1530139332.png,226,346,171,331,5
1530140155.png,288,412,74,266,5
1530139391.png,319,439,169,297,5
1530139026.png,273,393,160,340,5
1530140073.png,168,408,61,331,5
1530138906.png,187,295,159,303,5
1530138860.png,192,292,115,295,5
1530140070.png,140,380,45,315,5
1530138944.png,225,345,145,325,5
1530139677.png,306,486,133,333,5
1530140074.png,189,429,68,338,5
1530140320.png,237,437,78,302,5
1530138851.png,230,330,88,268,5
1530140295.png,293,393,166,300,5
1530139076.png,343,433,136,280,5
1530139553.png,253,433,40,310,5
1530138953.png,287,407,129,309,5
1530139520.png,219,379,80,260,5
1530138947.png,281,401,157,337,5
1530138981.png,231,321,177,311,5
1530139562.png,270,450,27,297,5
1530139378.png,225,345,181,309,5
1530140079.png,231,471,52,322,5
1530138910.png,189,297,143,287,5
1530139817.png,262,390,107,299,5
1530140077.png,224,464,38,308,5
1530139450.png,231,411,67,307,5
1530140145.png,239,363,57,249,5
1530139469.png,288,468,84,324,5
1530139818.png,266,394,104,296,5
1530139330.png,231,351,160,320,5
1530139421.png,193,409,85,309,5
1530138911.png,197,305,153,297,5
1530139551.png,243,423,67,337,5
1530140214.png,309,459,116,296,5
1530140234.png,311,471,117,279,5
1530138870.png,190,290,121,301,5
1530138856.png,184,284,135,315,5
1530139017.png,260,380,149,329,5
1530140288.png,266,366,165,299,5
1530139555.png,246,426,68,338,5
1530139382.png,214,334,171,299,5
1530139394.png,268,388,167,295,5
1530139340.png,256,376,172,332,5
1530140104.png,198,358,86,302,5
1530138863.png,197,297,107,287,5
1530140147.png,248,372,53,245,5
1530140151.png,270,394,86,278,5
1530139390.png,295,415,164,292,5
1530140270.png,278,350,122,218,5
1530140285.png,225,325,173,307,5
1530139037.png,237,357,169,349,5
1530139673.png,255,435,121,321,5
1530139738.png,264,444,82,298,5
1530138862.png,206,306,109,289,5
1530139681.png,322,502,127,327,5
1530139500.png,339,519,121,301,5
1530139804.png,271,395,120,312,5
1530138975.png,267,357,158,292,5
1530139452.png,238,418,74,314,5
1530139714.png,303,495,24,312,5
1530139059.png,234,324,123,267,5
1530138943.png,244,364,139,319,5
1530138952.png,255,375,136,316,5
1530139331.png,227,347,165,325,5
1530139459.png,241,421,76,316,5
1530139036.png,212,332,156,336,5
1530140099.png,203,363,95,311,5
1530140188.png,206,398,66,282,5
1530140289.png,253,353,162,296,5
1530139467.png,317,497,72,312,5
1530140328.png,238,438,67,291,5
1530138880.png,232,332,120,300,5
1530138865.png,162,262,102,282,5
1530139603.png,268,402,19,289,5
1530139016.png,284,404,147,327,5
1530139490.png,253,433,94,274,5
1530138986.png,213,303,170,304,5
1530139425.png,147,363,67,291,5
1530140121.png,168,384,42,298,5
1530139709.png,187,379,29,317,5
1530139029.png,216,336,157,337,5
1530138939.png,215,335,132,312,5
1530140291.png,274,374,165,299,5
1530139736.png,252,432,69,285,5
1530139548.png,192,372,58,328,5
1530139070.png,293,383,134,278,5
1530139072.png,341,431,144,288,5
1530139351.png,176,296,162,322,5
1530139518.png,270,430,81,261,5
1530140312.png,176,376,100,324,5
1530140262.png,234,306,134,230,5
1530140096.png,189,349,85,301,5
1530139350.png,212,332,156,316,5
1530139546.png,183,363,64,334,5
1530139457.png,238,418,77,317,5
1530140211.png,349,499,132,312,5
1530140069.png,148,388,46,316,5
1530140213.png,331,481,128,308,5
1530140161.png,343,467,89,281,5
1530139734.png,242,422,122,338,5
1530138983.png,217,307,170,304,5
1530139706.png,219,411,36,324,5
1530139814.png,260,388,101,293,5
1530138859.png,144,244,110,290,5
1530139682.png,321,501,133,333,5
1530139416.png,181,397,75,299,5
1530140210.png,355,505,130,310,5
1530139813.png,256,384,102,294,5
1530139031.png,156,276,158,338,5
1530139800.png,233,357,113,305,5
1530139559.png,255,435,23,293,5
1530138920.png,239,347,134,278,5
1530138852.png,236,336,105,285,5
1530138902.png,203,311,135,279,5
1530139065.png,306,396,126,270,5
1530140286.png,257,357,154,288,5
1530139069.png,279,369,115,259,5
1530139066.png,298,388,123,267,5
1530139678.png,311,491,149,349,5
1530139705.png,217,409,35,323,5
1530140310.png,157,357,95,319,5
1530140160.png,306,430,88,280,5
1530138977.png,250,340,162,296,5
1530139032.png,135,255,160,340,5
1530138877.png,213,313,124,304,5
1530140266.png,279,351,141,237,5
1530139679.png,301,481,137,337,5
1530140146.png,245,369,56,248,5
1530140149.png,271,395,68,260,5
1530139341.png,253,373,169,329,5
1530139558.png,247,427,22,292,5
1530140323.png,255,455,73,297,5
1530139456.png,233,413,80,320,5
1530140292.png,245,345,149,283,5
1530139395.png,224,344,168,296,5
1530138982.png,197,287,183,317,5
1530140193.png,203,395,78,294,5
1530138937.png,200,320,129,309,5
1530138881.png,231,331,117,297,5
1530138867.png,162,262,108,288,5
1530138925.png,177,285,154,298,5
1530140130.png,123,339,27,283,5
1530139063.png,299,389,129,273,5
1530140143.png,232,356,61,253,5
1530139550.png,240,420,71,341,5
1530139418.png,148,364,94,318,5
1530140095.png,182,342,83,299,5
1530139600.png,285,419,14,284,5
1530140293.png,290,390,159,293,5
1530139335.png,256,376,154,314,5
1530139064.png,298,388,131,275,5
1530140226.png,277,437,108,270,5
1530140164.png,339,463,94,286,5
1530139470.png,308,488,88,328,5
1530139517.png,264,424,82,262,5
1530140331.png,219,419,68,292,5
1530139816.png,254,382,110,302,5
1530139735.png,249,429,36,252,5
1530138853.png,234,334,115,295,5
1530140158.png,302,426,90,282,5
1530140264.png,236,308,132,228,5
1530140190.png,192,384,71,287,5
1530139605.png,228,362,37,307,5
1530140123.png,172,388,36,292,5
1530140101.png,189,349,76,292,5
1530139596.png,259,393,10,280,5
1530139567.png,277,457,32,302,5
1530140294.png,286,386,167,301,5
1530138903.png,225,333,146,290,5
1530139680.png,296,476,129,329,5
1530140125.png,183,399,32,288,5
1530138850.png,227,327,77,257,5
1530139453.png,246,426,75,315,5
1530139347.png,230,350,150,310,5
1530138905.png,202,310,155,299,5
1530140313.png,171,371,103,327,5
1530140098.png,188,348,94,310,5
1530139557.png,263,443,53,323,5
1530139815.png,259,387,111,303,5
1530139329.png,234,354,157,317,5
1530139519.png,261,421,83,263,5
1530140227.png,271,431,114,276,5
1530139033.png,164,284,149,329,5
1530138979.png,244,334,156,290,5
1530139383.png,232,352,167,295,5
1530140152.png,302,426,77,269,5
1530138904.png,199,307,151,295,5
1530138915.png,230,338,136,280,5
1530139732.png,240,420,101,317,5
1530139060.png,264,354,128,272,5
1530140103.png,193,353,89,305,5
1530140097.png,192,352,93,309,5
1530140329.png,235,435,62,286,5
1530138913.png,213,321,154,298,5
1530140223.png,258,418,107,269,5
1530139729.png,204,384,93,309,5
1530139674.png,262,442,122,322,5
1530140228.png,286,446,118,280,5
1530140139.png,223,347,56,248,5
1530140194.png,234,426,83,299,5
1530139018.png,262,382,153,333,5
1530139547.png,185,365,62,332,5
1530139671.png,247,427,115,315,5
1530139057.png,236,326,111,255,5
1530139560.png,238,418,4,274,5
1530139554.png,243,423,45,315,5
1530138896.png,220,328,128,272,5
1530139493.png,270,450,111,291,5
1530138849.png,227,327,73,253,5
1530138876.png,224,324,116,296,5
1530138988.png,278,368,132,266,5
1530139348.png,233,353,143,303,5
1530138984.png,260,350,185,319,5
1530139377.png,227,347,179,307,5
1530139525.png,147,307,84,264,5
1530139336.png,244,364,156,316,5
1530139343.png,257,377,161,321,5
