image_name,xmin,xmax,ymin,ymax,class_id
1522977417.png,300,380,213,309,2
1522979527.png,277,385,154,274,2
1522977624.png,247,391,105,265,2
1522977576.png,279,399,81,281,2
1522979283.png,293,417,135,315,2
1522977765.png,228,372,94,254,2
1522979163.png,258,338,136,244,2
1522979506.png,264,372,138,258,2
1522979186.png,229,309,144,252,2
1522977707.png,167,311,77,237,2
1522977553.png,253,373,92,292,2
1522977418.png,293,373,201,297,2
1522979172.png,285,365,147,255,2
1522979547.png,268,376,103,227,2
1522979679.png,268,402,97,289,2
1522979622.png,251,385,124,316,2
1522979475.png,192,300,120,240,2
1522979458.png,178,358,120,280,2
1522977584.png,283,411,100,260,2
1522979153.png,265,345,151,259,2
1522977636.png,230,374,125,285,2
1522979598.png,374,508,67,259,2
1522977567.png,236,356,93,293,2
1522979516.png,161,269,121,241,2
1522979468.png,197,377,103,263,2
1522977699.png,184,328,76,236,2
1522977756.png,250,394,110,270,2
1522979600.png,291,425,50,242,2
1522979298.png,257,381,146,326,2
1522977614.png,267,411,88,248,2
1522979247.png,195,319,132,312,2
1522977358.png,271,343,165,265,2
1522979157.png,266,346,159,267,2
1522979379.png,255,399,128,288,2
1522979112.png,374,482,147,291,2
1522979680.png,231,365,88,280,2
1522979613.png,271,405,62,254,2
1522977680.png,218,362,104,264,2
1522979688.png,267,401,71,263,2
1522979550.png,289,397,105,229,2
1522977605.png,208,352,96,256,2
1522979673.png,237,371,47,239,2
1522979564.png,250,358,72,196,2
1522979181.png,297,377,158,266,2
1522979248.png,238,362,133,313,2
1522977653.png,204,348,49,209,2
1522979197.png,294,374,189,297,2
1522977413.png,234,314,205,301,2
1522979148.png,329,409,132,240,2
1522979142.png,297,377,145,253,2
1522979522.png,178,286,126,246,2
1522977396.png,237,317,198,294,2
1522977457.png,268,348,223,319,2
1522977585.png,275,403,109,269,2
1522979269.png,234,368,120,300,2
1522977745.png,242,386,78,238,2
1522979256.png,250,374,104,284,2
1522979605.png,299,433,77,269,2
1522979294.png,264,388,126,306,2
1522979183.png,286,366,142,250,2
1522979280.png,228,352,135,315,2
1522977448.png,245,325,212,308,2
1522977652.png,262,406,158,318,2
1522977744.png,220,364,100,260,2
1522979671.png,170,304,33,225,2
1522977654.png,146,290,52,212,2
1522977552.png,226,346,55,255,2
1522977717.png,191,335,70,230,2
1522977460.png,248,328,213,309,2
1522977544.png,375,495,100,300,2
1522979143.png,298,378,146,254,2
1522977628.png,270,414,96,256,2
1522979685.png,221,355,54,246,2
1522979621.png,296,430,58,250,2
1522977640.png,255,399,90,250,2
1522979668.png,264,398,85,277,2
1522979128.png,243,351,135,279,2
1522979495.png,236,344,127,247,2
1522979618.png,284,418,99,291,2
1522977564.png,178,298,65,265,2
1522977439.png,262,342,194,290,2
1522979523.png,217,325,106,226,2
1522979565.png,252,360,108,232,2
1522979136.png,296,376,138,246,2
1522977672.png,255,399,129,289,2
1522979644.png,147,281,76,268,2
1522977397.png,234,314,201,297,2
1522979591.png,220,354,105,297,2
1522977623.png,253,397,98,258,2
1522979254.png,227,351,131,311,2
1522977367.png,274,346,196,296,2
1522977420.png,266,346,213,309,2
1522979165.png,261,341,132,240,2
1522977462.png,207,287,240,336,2
1522977665.png,217,361,80,240,2
1522979542.png,225,333,112,236,2
1522979603.png,180,314,146,338,2
1522979562.png,194,302,99,223,2
1522977755.png,233,377,110,270,2
1522977694.png,325,469,100,260,2
1522977603.png,391,535,117,277,2
1522977436.png,260,340,193,289,2
1522977409.png,293,373,196,292,2
1522979308.png,220,344,96,276,2
1522977421.png,295,375,202,298,2
1522977704.png,233,377,108,268,2
1522979281.png,263,387,129,309,2
1522977643.png,279,423,97,257,2
1522977758.png,234,378,99,259,2
1522977461.png,240,320,225,321,2
1522979118.png,276,384,161,305,2
1522979686.png,265,399,72,264,2
1522979147.png,313,393,133,241,2
1522979639.png,179,313,90,282,2
1522979528.png,267,375,119,239,2
1522979483.png,252,360,105,225,2
1522979465.png,131,311,75,235,2
1522977403.png,286,366,199,295,2
1522979473.png,203,311,140,260,2
1522979132.png,279,387,140,284,2
1522977528.png,265,361,130,254,2
1522977393.png,365,445,195,291,2
1522977686.png,251,395,123,283,2
1522979486.png,307,415,116,236,2
1522979250.png,248,372,120,300,2
1522977649.png,270,414,100,260,2
1522979620.png,377,511,86,278,2
1522977395.png,266,346,196,292,2
1522979161.png,254,334,154,262,2
1522979687.png,264,398,73,265,2
1522977545.png,303,423,117,317,2
1522977433.png,254,334,204,300,2
1522977762.png,203,347,137,297,2
1522977772.png,362,506,90,250,2
1522977732.png,289,433,108,268,2
1522979494.png,225,333,121,241,2
1522977633.png,238,382,108,268,2
1522977581.png,248,376,114,274,2
1522977443.png,271,351,197,293,2
1522977693.png,301,445,122,282,2
1522979508.png,247,355,150,270,2
1522979503.png,232,340,154,274,2
1522979641.png,223,357,74,266,2
1522977637.png,261,405,104,264,2
1522979141.png,297,377,130,238,2
1522979391.png,222,366,123,283,2
1522979130.png,244,352,143,287,2
1522979546.png,246,354,113,237,2
1522977766.png,227,371,105,265,2
1522979190.png,294,374,155,263,2
1522979131.png,257,365,140,284,2
1522977570.png,249,369,73,273,2
1522977532.png,312,408,113,237,2
1522977763.png,199,343,134,294,2
1522977706.png,174,318,85,245,2
1522979485.png,326,434,119,239,2
1522979623.png,218,352,89,281,2
1522977407.png,266,346,235,331,2
1522979293.png,239,363,127,307,2
1522977739.png,262,406,103,263,2
1522977728.png,151,295,99,259,2
1522979466.png,100,280,110,270,2
1522979459.png,167,347,104,264,2
1522977701.png,162,306,52,212,2
1522977587.png,254,382,110,270,2
1522979309.png,218,342,99,279,2
1522979592.png,216,350,80,272,2
1522979677.png,219,353,67,259,2
1522979467.png,121,301,118,278,2
1522979521.png,204,312,119,239,2
1522979627.png,293,427,79,271,2
1522977610.png,263,407,121,281,2
1522977725.png,294,438,81,241,2
1522977666.png,231,375,80,240,2
1522977530.png,316,412,132,256,2
1522979657.png,249,383,74,266,2
1522977352.png,258,330,140,240,2
1522977696.png,296,440,112,272,2
1522979659.png,196,330,83,275,2
1522977663.png,249,393,108,268,2
1522977613.png,279,423,87,247,2
1522979643.png,199,333,95,287,2
1522979296.png,244,368,133,313,2
1522979537.png,291,399,125,249,2
1522977708.png,199,343,109,269,2
1522977660.png,253,397,130,290,2
1522979282.png,280,404,152,332,2
1522979184.png,258,338,139,247,2
1522977416.png,244,324,222,318,2
1522977675.png,198,342,118,278,2
1522977705.png,212,356,92,252,2
1522977719.png,222,366,100,260,2
1522977773.png,304,448,54,214,2
1522979524.png,232,340,88,208,2
1522977531.png,372,468,127,251,2
1522979586.png,283,417,86,278,2
1522979571.png,243,351,90,214,2
1522977651.png,244,388,75,235,2
1522979672.png,200,334,70,262,2
1522977342.png,404,476,134,234,2
1522979380.png,228,372,112,272,2
1522979646.png,177,311,82,274,2
1522977645.png,149,293,86,246,2
1522977747.png,255,399,110,270,2
1522979120.png,273,381,144,288,2
1522979301.png,252,376,125,305,2
1522977360.png,260,332,194,294,2
1522977554.png,254,374,119,319,2
1522977698.png,231,375,87,247,2
1522979382.png,314,458,162,322,2
1522977770.png,231,375,143,303,2
1522977566.png,175,295,63,263,2
1522979198.png,269,349,203,311,2
1522979624.png,210,344,120,312,2
1522977774.png,244,388,81,241,2
1522977641.png,227,371,91,251,2
1522979395.png,208,352,106,266,2
1522977426.png,300,380,221,317,2
1522979249.png,253,377,124,304,2
1522977687.png,234,378,104,264,2
1522977743.png,209,353,117,277,2
1522979609.png,173,307,122,314,2
1522977659.png,218,362,64,224,2
1522977423.png,296,376,208,304,2
1522979498.png,303,411,106,226,2
1522977650.png,288,432,73,233,2
1522977577.png,315,435,82,282,2
1522979525.png,231,339,94,214,2
1522977764.png,192,336,118,278,2
1522977682.png,200,344,78,238,2
1522979670.png,189,323,26,218,2
1522977630.png,312,456,98,258,2
1522979661.png,174,308,100,292,2
1522979569.png,403,511,121,245,2
1522979517.png,178,286,133,253,2
1522977354.png,253,325,147,247,2
1522979179.png,293,373,148,256,2
1522979386.png,284,428,118,278,2
1522977431.png,230,310,259,355,2
1522979188.png,252,332,161,269,2
1522977676.png,224,368,115,275,2
1522979676.png,288,422,58,250,2
1522977557.png,220,340,91,291,2
1522977571.png,209,329,95,295,2
1522977427.png,284,364,216,312,2
1522977456.png,263,343,207,303,2
1522977410.png,257,337,203,299,2
1522979652.png,203,337,61,253,2
1522979478.png,249,357,87,207,2
1522979513.png,194,302,111,231,2
1522977366.png,261,333,196,296,2
1522977568.png,235,355,114,314,2
1522979560.png,267,375,93,217,2
1522977644.png,225,369,64,224,2
1522977655.png,135,279,95,255,2
1522979482.png,235,343,111,231,2
1522979394.png,183,327,105,265,2
1522977447.png,265,345,207,303,2
1522977414.png,238,318,190,286,2
1522977559.png,245,365,83,283,2
1522977691.png,274,418,56,216,2
1522977734.png,265,409,133,293,2
1522979491.png,302,410,125,245,2
1522979660.png,178,312,95,287,2
1522979487.png,282,390,121,241,2
1522977583.png,259,387,100,260,2
1522977710.png,266,410,132,292,2
1522979515.png,170,278,126,246,2
1522979505.png,237,345,123,243,2
1522979663.png,273,407,70,262,2
1522977670.png,299,443,106,266,2
1522977709.png,262,406,120,280,2
1522979553.png,292,400,106,230,2
1522979376.png,345,489,152,312,2
1522977440.png,266,346,180,276,2
1522979559.png,299,407,95,219,2
1522979642.png,236,370,70,262,2
1522979381.png,254,398,121,281,2
1522977548.png,214,334,43,243,2
1522979629.png,284,418,103,295,2
1522979638.png,174,308,96,288,2
1522977459.png,261,341,207,303,2
1522979300.png,222,346,135,315,2
1522977343.png,272,330,136,236,2
1522977647.png,242,386,89,249,2
1522979180.png,285,365,150,258,2
1522979303.png,217,341,167,347,2
1522977746.png,279,423,82,242,2
1522979457.png,118,298,113,273,2
1522979297.png,246,370,110,290,2
1522979664.png,225,359,79,271,2
1522979681.png,233,367,83,275,2
1522977442.png,285,365,194,290,2
1522977748.png,223,367,110,270,2
1522979588.png,240,374,105,297,2
1522979178.png,309,389,146,254,2
1522977684.png,158,302,89,249,2
1522979480.png,209,317,124,244,2
1522979150.png,351,431,136,244,2
1522979469.png,201,381,117,277,2
1522979156.png,235,315,149,257,2
1522979634.png,217,351,116,308,2
1522977565.png,142,262,83,283,2
1522979126.png,275,383,132,276,2
1522977703.png,178,322,102,262,2
1522977724.png,355,499,117,277,2
1522977363.png,259,331,196,296,2
1522977769.png,207,351,88,248,2
1522979543.png,201,309,100,224,2
1522979182.png,304,384,152,260,2
1522977574.png,303,423,96,296,2
1522977608.png,223,367,141,301,2
1522977752.png,205,349,111,271,2
1522979185.png,227,307,144,252,2
1522979626.png,235,369,66,258,2
1522979200.png,268,348,180,288,2
1522977712.png,293,437,92,252,2
1522977551.png,185,305,125,325,2
1522977351.png,226,298,151,251,2
1522979610.png,150,284,84,276,2
1522977634.png,229,373,74,234,2
1522979257.png,200,324,122,302,2
1522979171.png,291,371,137,245,2
1522977569.png,258,378,69,269,2
1522977411.png,238,318,200,296,2
1522977353.png,264,336,144,244,2
1522979549.png,262,370,108,232,2
1522979595.png,237,371,106,298,2
1522979388.png,333,477,77,237,2
1522979122.png,238,346,151,295,2
1522977714.png,308,452,120,280,2
1522977550.png,232,352,114,314,2
1522979541.png,267,375,108,232,2
1522979689.png,264,398,54,246,2
1522977656.png,234,378,118,278,2
1522977408.png,299,379,206,302,2
1522977702.png,136,280,98,258,2
1522977444.png,255,335,192,288,2
1522977361.png,264,346,188,288,2
1522977435.png,255,335,193,289,2
1522979481.png,204,312,122,242,2
1522977638.png,229,373,96,256,2
1522977558.png,245,365,96,296,2
1522977611.png,274,418,102,262,2
1522979651.png,217,351,60,252,2
1522977737.png,274,418,104,264,2
1522979390.png,240,384,128,288,2
1522977549.png,202,322,98,298,2
1522979667.png,304,438,91,283,2
1522979628.png,344,478,121,313,2
1522977661.png,381,525,107,267,2
1522979116.png,284,392,147,291,2
1522979160.png,253,333,148,256,2
1522977402.png,293,373,202,298,2
1522979253.png,195,319,139,319,2
1522977346.png,253,325,150,250,2
1522979377.png,283,427,132,292,2
1522979635.png,181,315,65,257,2
1522977627.png,272,416,99,259,2
1522979640.png,182,316,94,286,2
1522979392.png,197,341,120,280,2
1522977700.png,176,320,65,225,2
1522977560.png,215,335,75,275,2
1522979400.png,203,331,161,295,2
1522977664.png,261,405,111,271,2
1522977632.png,264,408,91,251,2
1522979264.png,284,428,112,292,2
1522979518.png,197,305,122,242,2
1522979286.png,338,462,161,341,2
1522977575.png,284,404,78,278,2
1522977458.png,259,339,213,309,2
1522979601.png,197,331,103,295,2
1522977394.png,274,354,188,284,2
1522979305.png,136,260,154,334,2
1522979137.png,308,388,145,253,2
1522977667.png,249,393,93,253,2
1522977753.png,218,362,102,262,2
1522979385.png,245,389,153,313,2
1522977723.png,284,428,106,266,2
1522979295.png,273,397,126,306,2
1522977441.png,275,355,183,279,2
1522977669.png,271,415,96,256,2
1522977586.png,259,387,140,300,2
1522979484.png,276,384,130,250,2
