image_name,xmin,xmax,ymin,ymax,class_id
1530143387.png,349,573,77,257,8
1530143388.png,333,557,87,267,8
1530143389.png,354,578,70,250,8
1530143390.png,330,554,71,251,8
1530143391.png,327,551,82,262,8
1530143392.png,339,563,62,242,8
1530143393.png,313,537,102,282,8
1530143394.png,295,519,110,290,8
1530143395.png,286,510,112,292,8
1530143396.png,303,527,99,279,8
1530143404.png,290,530,79,295,8
1530143405.png,290,530,74,290,8
1530143406.png,301,541,71,287,8
1530143407.png,299,539,90,306,8
1530143408.png,308,548,58,274,8
1530143409.png,338,578,92,308,8
1530143410.png,340,580,85,301,8
1530143416.png,302,502,78,270,8
1530143417.png,304,504,74,266,8
1530143418.png,318,518,34,226,8
1530143419.png,304,504,80,272,8
1530143420.png,330,530,71,263,8
1530143421.png,323,523,71,263,8
1530143422.png,331,531,111,303,8
1530143423.png,348,548,130,302,8
1530143424.png,354,554,95,287,8
1530143425.png,318,528,79,271,8
1530143426.png,331,531,82,244,8
1530143427.png,353,533,91,233,8
1530143428.png,337,537,63,205,8
1530143429.png,361,531,31,183,8
1530143439.png,358,502,110,234,8
1530143440.png,357,501,112,236,8
1530143441.png,367,511,114,218,8
1530143442.png,360,524,130,244,8
1530143443.png,393,537,117,221,8
1530143444.png,344,488,100,204,8
1530143445.png,338,482,102,206,8
1530143446.png,348,492,90,184,8
1530143447.png,328,472,81,175,8
1530143448.png,352,496,90,214,8
1530143449.png,351,495,83,207,8
1530143499.png,270,462,199,323,8
1530143500.png,264,456,198,322,8
1530143501.png,259,451,179,303,8
1530143502.png,247,439,207,331,8
1530143503.png,218,410,196,320,8
1530143504.png,181,383,148,282,8
1530143505.png,190,382,192,316,8
1530143506.png,179,371,201,325,8
1530143507.png,180,392,177,311,8
1530143508.png,200,402,105,239,8
1530143509.png,198,390,98,222,8
1530143510.png,195,387,98,232,8
1530143524.png,203,445,95,257,8
1530143525.png,210,452,78,250,8
1530143526.png,220,452,78,240,8
1530143527.png,224,466,79,271,8
1530143528.png,243,485,102,294,8
1530143529.png,245,487,86,278,8
1530143530.png,256,498,112,304,8
1530143531.png,259,501,102,294,8
1530143532.png,281,523,81,273,8
1530143533.png,221,473,70,242,8
1530143534.png,276,508,51,213,8
1530143535.png,262,504,86,278,8
1530143536.png,289,501,77,249,8
1530143537.png,274,486,96,298,8
1530143675.png,197,497,39,295,8
1530143676.png,194,494,43,299,8
1530143677.png,176,476,53,309,8
1530143678.png,150,450,40,296,8
1530143679.png,149,449,70,326,8
1530143680.png,149,449,57,313,8
1530143681.png,134,434,77,333,8
1530143682.png,115,415,66,322,8
1530143683.png,104,404,51,307,8
1530143684.png,108,408,66,322,8
1530143685.png,104,404,76,332,8
1530143686.png,130,460,77,333,8
1530143687.png,128,468,31,287,8
1530143688.png,140,480,29,285,8
1530143720.png,180,420,71,215,8
1530143721.png,177,417,68,212,8
1530143722.png,185,425,67,211,8
1530143723.png,202,472,82,226,8
1530143724.png,192,432,75,219,8
1530143725.png,194,434,100,244,8
1530143726.png,196,476,122,266,8
1530143727.png,186,466,128,272,8
1530143728.png,170,450,106,260,8
1530143729.png,159,449,108,272,8
1530143730.png,149,439,119,273,8
1530143740.png,197,433,168,288,8
1530143741.png,210,446,156,306,8
1530143742.png,204,430,129,269,8
1530143743.png,202,428,132,302,8
1530143744.png,171,397,127,267,8
1530143745.png,163,389,91,221,8
1530143746.png,185,441,115,265,8
1530143747.png,199,435,130,250,8
1530143748.png,205,461,116,266,8
1530143749.png,187,443,124,254,8
1530143750.png,204,440,94,244,8
1530143751.png,228,444,97,257,8
1530143752.png,193,449,90,230,8
1530143753.png,194,450,104,254,8
1530143754.png,198,434,106,226,8
1530143868.png,218,398,94,228,8
1530143869.png,208,388,83,217,8
1530143870.png,209,389,85,219,8
1530143871.png,203,383,71,185,8
1530143872.png,221,401,106,230,8
1530143873.png,220,400,76,210,8
1530143874.png,195,375,68,202,8
1530143875.png,196,376,72,206,8
1530143876.png,193,373,60,164,8
1530143877.png,194,374,111,245,8
1530143878.png,206,386,102,236,8
1530143879.png,215,385,100,204,8
1530143880.png,207,387,116,230,8
1530143881.png,186,366,93,217,8
1530143882.png,187,367,99,203,8
1530143902.png,83,371,61,253,8
1530143903.png,89,377,62,254,8
1530143904.png,123,401,97,249,8
1530143905.png,188,466,87,239,8
1530143906.png,189,477,93,255,8
1530143907.png,186,474,128,280,8
1530143908.png,184,472,134,266,8
1530143909.png,184,472,70,262,8
1530143910.png,195,443,71,223,8
1530143911.png,184,472,65,217,8
1530143912.png,183,471,98,250,8
1530143913.png,164,452,101,233,8
1530143914.png,178,456,127,289,8
1530143915.png,214,502,75,267,8
1530143916.png,214,502,69,261,8
1530143917.png,193,481,65,257,8
1530143918.png,191,479,69,261,8
1530143919.png,187,475,65,257,8
1530143920.png,193,481,70,262,8
1530143921.png,193,481,92,284,8
1530143922.png,175,463,117,309,8
1530143923.png,171,459,109,301,8
1530143941.png,153,473,94,274,8
1530143942.png,174,494,82,262,8
1530143943.png,176,496,58,238,8
1530143944.png,164,484,71,251,8
1530143945.png,172,492,78,258,8
1530143946.png,175,495,56,236,8
1530143947.png,181,501,73,253,8
1530143948.png,179,499,79,259,8
1530143949.png,176,496,98,288,8
1530143950.png,175,495,76,256,8
1530143951.png,183,503,73,253,8
1530143952.png,199,489,86,306,8
1530143953.png,208,528,114,294,8
1530143954.png,233,553,86,266,8
1530143955.png,236,536,50,270,8
1530143956.png,194,514,96,276,8
1530143957.png,193,513,120,300,8
1530143958.png,192,512,131,311,8
1530143959.png,178,498,75,255,8
1530143960.png,187,507,80,260,8
1530143961.png,186,506,60,240,8
1530143962.png,184,504,79,259,8
1530143963.png,190,510,89,269,8
1530143964.png,182,502,89,269,8
1530143965.png,179,499,56,236,8
1530143966.png,207,527,37,217,8
1530143975.png,130,490,109,237,8
1530143976.png,130,490,115,243,8
1530143977.png,113,473,125,253,8
1530143978.png,123,483,131,259,8
1530143979.png,145,505,104,232,8
1530143980.png,132,492,47,175,8
1530143981.png,85,445,44,172,8
1530143982.png,87,447,62,190,8
1530143983.png,111,471,73,201,8
1530143984.png,126,486,109,237,8
1530143985.png,108,468,132,260,8
1530143986.png,154,514,134,262,8
1530143989.png,137,521,92,316,8
1530143990.png,131,515,101,325,8
1530143991.png,151,505,89,283,8
1530143992.png,154,488,89,253,8
1530143993.png,124,478,103,267,8
1530143994.png,156,500,103,267,8
1530143995.png,157,501,100,264,8
