image_name,xmin,xmax,ymin,ymax,class_id
1522973736.png,284,344,108,180,1
1522973737.png,265,325,124,196,1
1522973738.png,266,326,130,202,1
1522973739.png,274,334,111,183,1
1522973740.png,290,350,107,179,1
1522973741.png,311,371,142,214,1
1522973742.png,317,377,121,193,1
1522973743.png,305,365,120,192,1
1522973744.png,282,342,117,189,1
1522973745.png,289,349,117,189,1
1522973746.png,289,349,114,186,1
1522973747.png,269,329,108,180,1
1522973748.png,271,331,106,178,1
1522973749.png,276,336,118,190,1
1522973750.png,291,351,104,176,1
1522973751.png,298,358,107,179,1
1522973754.png,272,352,119,219,1
1522973755.png,284,364,126,226,1
1522973756.png,295,375,134,234,1
1522973757.png,298,378,138,238,1
1522973758.png,293,373,129,229,1
1522973759.png,286,366,129,229,1
1522973760.png,258,338,120,220,1
1522973761.png,232,312,125,225,1
1522973762.png,238,318,120,220,1
1522973767.png,242,314,116,188,1
1522973768.png,271,343,123,195,1
1522973769.png,259,331,131,203,1
1522973770.png,267,339,137,209,1
1522973771.png,265,337,99,171,1
1522973772.png,225,297,128,200,1
1522973773.png,221,293,138,210,1
1522973774.png,239,311,140,212,1
1522973775.png,245,317,143,215,1
1522973776.png,263,335,143,215,1
1522973777.png,275,347,145,217,1
1522973778.png,288,360,146,218,1
1522973779.png,266,338,98,170,1
1522973780.png,293,365,144,216,1
1522973781.png,328,400,131,203,1
1522973782.png,317,389,148,220,1
1522973783.png,339,411,151,223,1
1522973784.png,368,440,135,207,1
1522973785.png,328,400,153,225,1
1522973786.png,291,363,120,192,1
1522973787.png,300,372,188,260,1
1522973788.png,304,376,142,214,1
1522973789.png,326,398,123,195,1
1522973790.png,327,399,147,219,1
1522973796.png,263,363,100,208,1
1522973801.png,272,392,83,191,1
1522973802.png,276,396,88,196,1
1522974325.png,213,357,147,297,1
1522974326.png,219,363,160,310,1
1522974327.png,238,382,153,303,1
1522974328.png,237,381,151,301,1
1522974329.png,226,370,158,308,1
1522974330.png,225,369,168,318,1
1522974331.png,243,387,162,312,1
1522974332.png,309,453,160,310,1
1522974333.png,240,384,181,331,1
1522974334.png,171,315,173,323,1
1522974335.png,170,314,164,314,1
1522974336.png,203,347,161,311,1
1522974337.png,246,390,158,308,1
1522974338.png,272,416,150,300,1
1522974339.png,242,386,136,286,1
1522974340.png,247,391,145,295,1
1522974341.png,228,372,173,323,1
1522974342.png,195,339,178,328,1
1522974343.png,240,384,200,350,1
1522974344.png,264,408,233,383,1
1522974345.png,222,366,215,365,1
1522974346.png,196,340,223,373,1
1522974347.png,209,353,182,332,1
1522974348.png,226,370,152,302,1
1522974349.png,225,369,132,282,1
1522974350.png,249,393,141,291,1
1522974351.png,265,409,126,276,1
1522974352.png,304,448,133,283,1
1522974353.png,371,515,147,297,1
1522974354.png,427,571,163,313,1
1522974355.png,426,570,166,316,1
1522974356.png,364,508,164,314,1
1522974357.png,287,431,162,312,1
1522974358.png,244,388,197,347,1
1522974359.png,194,338,199,349,1
1522974360.png,184,328,210,360,1
1522974361.png,178,322,225,375,1
1522974754.png,269,377,164,298,1
1522974755.png,272,380,169,303,1
1522974756.png,257,365,176,310,1
1522974757.png,252,360,178,312,1
1522974758.png,245,353,186,320,1
1522974759.png,233,341,187,321,1
1522974760.png,215,323,189,323,1
1522974761.png,215,323,189,323,1
1522974762.png,215,323,189,323,1
1522974783.png,350,470,167,295,1
1522974784.png,272,392,158,286,1
1522974785.png,261,381,160,288,1
1522974786.png,236,356,170,298,1
1522974787.png,210,330,167,295,1
1522974788.png,202,322,158,286,1
1522974789.png,203,323,156,284,1
1522974790.png,192,312,174,302,1
1522974791.png,197,317,177,305,1
1522974792.png,209,329,173,301,1
1522974793.png,211,331,174,302,1
1522974794.png,211,331,174,302,1
1522974813.png,177,257,143,263,1
1522974814.png,211,291,143,263,1
1522974815.png,230,310,140,260,1
1522974816.png,238,318,143,263,1
1522974841.png,160,280,176,296,1
1522974842.png,245,365,185,305,1
1522974843.png,251,371,188,308,1
1522974844.png,207,327,188,308,1
1522974845.png,184,304,193,313,1
1522974846.png,163,283,184,304,1
1522974847.png,205,325,168,288,1
1522974848.png,230,350,152,272,1
1522974849.png,230,350,136,256,1
1522974850.png,280,400,147,267,1
1522974851.png,283,403,144,264,1
1522974865.png,443,517,166,238,1
1522974866.png,346,420,163,235,1
1522974867.png,272,346,163,235,1
1522974872.png,324,384,142,232,1
1522974873.png,304,364,129,219,1
1522974874.png,306,366,135,225,1
1522974875.png,306,366,132,222,1
1522974876.png,303,363,132,222,1
1522974877.png,299,359,126,216,1
1522974899.png,213,303,164,254,1
1522974900.png,245,335,170,260,1
1522974901.png,243,333,178,268,1
1522974902.png,253,343,164,254,1
1522974903.png,227,317,159,249,1
1522974904.png,224,314,173,263,1
1522974905.png,245,335,174,264,1
1522974906.png,270,360,191,281,1
1522974907.png,302,392,187,277,1
1522974908.png,306,396,165,255,1
1522974909.png,283,373,180,270,1
1522974910.png,265,355,187,277,1
1522974911.png,265,355,181,271,1
1522974912.png,265,355,178,268,1
1522974913.png,258,348,184,274,1
1522974914.png,259,349,168,258,1
1522974915.png,237,327,163,253,1
1522974916.png,230,320,167,257,1
1522974917.png,258,348,167,257,1
1522974918.png,258,348,164,254,1
1522974919.png,304,394,161,251,1
1522974920.png,301,391,140,230,1
1522974921.png,287,377,143,233,1
1522974922.png,287,377,202,292,1
1522974923.png,270,360,193,283,1
1522974924.png,251,341,191,281,1
1522974925.png,269,359,185,275,1
1522974926.png,292,382,168,258,1
1522974927.png,292,382,178,268,1
1522974928.png,308,398,182,272,1
1522974929.png,311,401,166,256,1
1522974935.png,174,308,149,293,1
1522974936.png,199,333,150,294,1
1522974937.png,222,356,153,297,1
1522974938.png,235,369,139,283,1
1522974939.png,270,404,130,274,1
1522974940.png,274,408,133,277,1
1522974941.png,322,456,161,305,1
1522974942.png,336,470,153,297,1
1522974943.png,298,432,145,289,1
1522974944.png,268,402,148,292,1
1522974945.png,238,372,171,315,1
1522974960.png,371,499,166,300,1
1522974961.png,284,412,173,307,1
1522974962.png,179,307,168,302,1
1522974963.png,177,305,151,285,1
1522974964.png,219,347,146,280,1
1522974965.png,259,387,146,280,1
1522974966.png,298,426,147,281,1
1522974967.png,329,457,180,314,1
1522974968.png,303,431,173,307,1
1522974969.png,288,416,166,300,1
1522974970.png,314,442,158,292,1
1522974971.png,300,428,139,273,1
1522974972.png,289,417,146,280,1
1522974973.png,309,437,143,277,1
1522974974.png,369,497,145,279,1
1522974975.png,340,468,143,277,1
1522974976.png,308,436,129,263,1
1522974977.png,311,439,200,334,1
1522974978.png,226,354,212,346,1
1522974994.png,97,241,179,329,1
1522974995.png,213,357,195,345,1
1522974996.png,233,377,196,346,1
1522974997.png,225,369,175,325,1
1522975000.png,129,263,191,335,1
1522975001.png,164,298,197,341,1
1522975002.png,174,308,194,338,1
1522975003.png,182,316,178,322,1
1522975004.png,216,350,144,288,1
1522975005.png,222,356,154,298,1
1522975006.png,173,307,176,320,1
1522975007.png,152,286,169,313,1
1522975008.png,213,347,199,343,1
1522975009.png,260,394,202,346,1
1522975010.png,262,396,184,328,1
1522975011.png,257,391,173,317,1
1522975012.png,248,382,166,310,1
1522975013.png,231,365,184,328,1
1522975014.png,223,357,184,328,1
1522975015.png,182,316,190,334,1
1522975016.png,173,307,191,335,1
1522975017.png,218,352,160,304,1
1522975018.png,240,374,141,285,1
1522975019.png,285,419,142,286,1
1522975020.png,295,429,158,302,1
1522975021.png,298,432,148,292,1
1522975022.png,263,397,180,324,1
1522975023.png,256,390,198,342,1
1522975024.png,235,369,208,352,1
1522975025.png,226,360,204,348,1
1522975026.png,199,333,217,361,1
1522975027.png,180,314,212,356,1
1522975028.png,221,355,178,322,1
1522975029.png,254,388,173,317,1
1522975030.png,235,369,168,312,1
1522975031.png,213,347,153,297,1
1522975032.png,189,323,160,304,1
1522975033.png,200,334,171,315,1
1522975034.png,228,362,192,336,1
1522975035.png,251,385,206,350,1
1522975036.png,255,389,201,345,1
1522975037.png,181,315,215,359,1
1522975038.png,161,295,211,355,1
1522975039.png,183,317,180,324,1
1522975040.png,241,375,167,311,1
1522975041.png,250,384,172,316,1
1522975042.png,250,384,192,336,1
1522975043.png,227,361,189,333,1
1522975044.png,215,349,212,356,1
1522975045.png,187,321,198,342,1
1522975046.png,191,325,176,320,1
1522975047.png,222,356,166,310,1
1522975048.png,233,367,177,321,1
1522975049.png,233,367,182,326,1
1522975079.png,147,255,183,343,1
1522975080.png,210,318,186,346,1
1522975081.png,238,346,184,344,1
1522975082.png,219,327,185,345,1
1522975083.png,199,307,189,349,1
1522975084.png,230,338,186,346,1
1522975088.png,224,348,185,319,1
1522975089.png,197,321,177,311,1
1522975090.png,214,338,153,287,1
1522975103.png,163,271,142,292,1
1522975104.png,212,320,151,301,1
1522975108.png,188,308,180,324,1
1522975109.png,233,353,182,326,1
1522975115.png,208,304,160,294,1
1522975116.png,246,342,156,290,1
1522975117.png,230,326,182,316,1
1522975118.png,230,326,177,311,1
1522975119.png,242,338,161,295,1
1522975120.png,286,382,157,291,1
1522975121.png,273,369,163,297,1
1522975122.png,266,362,161,295,1
1522975123.png,223,319,157,291,1
1522975124.png,165,261,162,296,1
1522975125.png,221,317,172,306,1
1522975126.png,247,343,154,288,1
1522975127.png,237,333,145,279,1
1522975128.png,210,306,155,289,1
1522975129.png,181,277,163,297,1
1522975130.png,182,278,160,294,1
1522975131.png,198,294,144,278,1
1522975132.png,194,290,140,274,1
1522975133.png,202,298,129,263,1
1522975134.png,231,327,147,281,1
1522975135.png,237,333,180,314,1
1522975136.png,220,316,160,294,1
1522975137.png,233,329,155,289,1
1522975138.png,247,343,149,283,1
1522975139.png,252,348,150,284,1
1522975140.png,243,339,159,293,1
1522975141.png,203,299,170,304,1
1522975142.png,220,316,192,326,1
1522975143.png,226,322,172,306,1
1522975144.png,237,333,149,283,1
1522975145.png,257,353,136,270,1
1522975160.png,396,486,162,282,1
1522975161.png,340,430,162,282,1
1522975162.png,232,322,175,295,1
1522975163.png,215,305,160,280,1
1522975167.png,273,369,151,259,1
1522975168.png,267,363,135,243,1
1522975169.png,282,378,150,258,1
1522975172.png,304,438,151,271,1
1522975173.png,256,390,151,271,1
1522975174.png,234,368,145,265,1
1522975175.png,226,360,154,274,1
1522975176.png,191,325,161,281,1
1522975177.png,192,326,144,264,1
1522975178.png,234,368,166,286,1
1522975179.png,216,350,155,275,1
1522975180.png,184,318,158,278,1
1522975181.png,195,329,161,281,1
1522975182.png,220,354,173,293,1
1522975183.png,212,346,179,299,1
1522975184.png,200,334,169,289,1
1522975185.png,197,331,147,267,1
1522975186.png,237,371,177,297,1
1522975187.png,242,376,184,304,1
1522975188.png,239,373,169,289,1
1522975189.png,200,334,158,278,1
1522975190.png,207,341,177,297,1
1522975191.png,240,374,142,262,1
1522975192.png,278,412,119,239,1
1522975193.png,290,424,165,285,1
1522975194.png,314,448,199,319,1
1522975195.png,252,386,142,262,1
1522975196.png,235,369,168,288,1
1522975197.png,179,313,157,277,1
1522975198.png,199,333,153,273,1
1522975199.png,218,352,152,272,1
1522975200.png,239,373,154,274,1
1522975201.png,217,351,149,269,1
1522975202.png,191,325,149,269,1
1522975203.png,222,356,159,279,1
1522975204.png,194,328,150,270,1
1522975205.png,203,337,117,237,1
1522975206.png,220,354,154,274,1
1522975207.png,224,358,149,269,1
1522975208.png,250,384,133,253,1
1522975209.png,277,411,139,259,1
1522975210.png,262,396,157,277,1
1522975211.png,241,375,147,267,1
1522975212.png,260,394,147,267,1
1522975213.png,260,394,144,264,1
1522975219.png,361,451,162,290,1
1522975220.png,268,358,170,298,1
1522975221.png,284,374,169,297,1
1522975222.png,292,382,171,299,1
1522975223.png,281,371,174,302,1
1522975224.png,316,406,193,321,1
1522975225.png,281,371,190,318,1
1522975226.png,189,279,185,313,1
1522975227.png,191,281,181,309,1
1522975228.png,207,297,214,342,1
1522975229.png,192,282,187,315,1
1522975230.png,214,304,177,305,1
1522975231.png,251,341,171,299,1
1522975232.png,258,348,162,290,1
1522975233.png,232,322,137,265,1
1522975234.png,226,316,170,298,1
1522975235.png,232,322,155,283,1
1522975236.png,270,360,150,278,1
1522975237.png,265,355,145,273,1
1522975238.png,259,349,166,294,1
1522975239.png,255,345,173,301,1
1522975240.png,257,347,166,294,1
1522975254.png,62,170,144,264,1
1522975255.png,180,288,154,274,1
1522975256.png,322,430,157,277,1
1522975257.png,290,398,144,264,1
1522975258.png,263,371,142,262,1
1522975259.png,252,360,136,256,1
1522975260.png,274,382,127,247,1
1522975261.png,283,391,136,256,1
1522975262.png,250,358,174,294,1
1522975263.png,249,357,166,286,1
1522975264.png,227,335,166,286,1
1522975265.png,249,357,177,297,1
1522975266.png,257,365,125,245,1
1522975267.png,248,356,126,246,1
1522975268.png,216,324,167,287,1
1522975269.png,194,302,144,264,1
1522975270.png,208,316,142,262,1
1522975271.png,194,302,161,281,1
1522975272.png,204,312,142,262,1
1522975273.png,237,345,125,245,1
1522975274.png,240,348,110,230,1
1522975275.png,226,334,147,267,1
1522975276.png,221,329,141,261,1
