image_name,xmin,xmax,ymin,ymax,class_id
1530144985.png,210,434,38,338,7
1530144986.png,196,420,27,327,7
1530144987.png,192,416,10,298,7
1530144988.png,209,403,48,328,7
1530144989.png,184,408,34,334,7
1530144990.png,192,396,20,320,7
1530144991.png,217,421,31,331,7
1530144992.png,224,428,28,308,7
1530144993.png,182,436,24,294,7
1530144994.png,246,430,38,318,7
1530144995.png,217,401,41,311,7
1530144996.png,219,403,20,288,7
1530144997.png,234,408,43,313,7
1530144998.png,193,387,52,312,7
1530144999.png,215,389,51,311,7
1530145019.png,307,447,88,288,7
1530145020.png,327,467,83,283,7
1530145021.png,321,481,56,246,7
1530145022.png,330,490,72,272,7
1530145023.png,323,463,78,268,7
1530145024.png,329,459,886,266,7
1530145025.png,321,481,67,267,7
1530145026.png,317,477,87,247,7
1530145027.png,333,493,70,270,7
1530145028.png,338,498,54,254,7
1530145029.png,327,487,57,257,7
1530145030.png,327,487,72,272,7
1530145031.png,326,486,70,270,7
1530145032.png,331,471,51,231,7
1530145033.png,320,450,56,236,7
1530145034.png,301,431,49,209,7
1530145035.png,309,439,89,249,7
1530145036.png,294,424,87,287,7
1530145037.png,310,440,95,265,7
1530145038.png,264,414,61,261,7
1530145039.png,280,440,82,282,7
1530145040.png,242,402,83,293,7
1530145041.png,255,415,95,295,7
1530145042.png,294,454,73,273,7
1530145043.png,317,467,56,256,7
1530145044.png,298,428,73,273,7
1530145045.png,250,410,71,271,7
1530145046.png,245,395,95,295,7
1530145047.png,226,366,32,292,7
1530145048.png,171,361,31,331,7
1530145049.png,170,330,118,318,7
1530145050.png,210,390,62,322,7
1530145051.png,203,393,58,338,7
1530145052.png,243,403,127,327,7
1530145053.png,258,418,110,310,7
1530145060.png,275,475,18,306,7
1530145061.png,282,482,15,303,7
1530145062.png,291,491,24,312,7
1530145063.png,282,482,31,319,7
1530145064.png,283,483,24,312,7
1530145065.png,265,465,29,317,7
1530145066.png,260,460,48,336,7
1530145067.png,284,484,38,326,7
1530145068.png,287,487,17,305,7
1530145069.png,302,502,19,307,7
1530145070.png,308,508,26,314,7
1530145071.png,283,483,44,332,7
1530145072.png,294,484,15,303,7
1530145073.png,316,516,23,311,7
1530145074.png,271,481,23,311,7
1530145075.png,265,455,29,317,7
1530145076.png,265,465,19,307,7
1530145077.png,252,452,48,336,7
1530145078.png,241,441,36,324,7
1530145079.png,252,452,30,318,7
1530145080.png,216,416,52,340,7
1530145081.png,219,419,45,313,7
1530145082.png,201,401,62,350,7
1530145083.png,201,401,36,324,7
1530145084.png,215,415,52,320,7
1530145085.png,198,398,50,308,7
1530145086.png,192,392,48,336,7
1530145087.png,203,403,52,320,7
1530145088.png,215,415,36,294,7
1530145095.png,235,435,65,305,7
1530145096.png,247,437,46,286,7
1530145097.png,234,434,46,286,7
1530145098.png,196,396,72,312,7
1530145099.png,183,383,57,297,7
1530145100.png,188,388,51,291,7
1530145101.png,204,384,57,297,7
1530145102.png,232,412,32,262,7
1530145116.png,307,435,97,279,7
1530145117.png,307,415,106,278,7
1530145118.png,299,407,81,273,7
1530145119.png,304,412,98,260,7
1530145120.png,305,413,74,266,7
1530145121.png,291,399,79,221,7
1530145122.png,300,408,83,255,7
1530145123.png,257,365,83,275,7
1530145124.png,277,385,66,258,7
1530145125.png,273,381,82,274,7
1530145126.png,313,421,80,252,7
1530145127.png,309,417,73,235,7
1530145128.png,294,402,63,235,7
1530145129.png,283,391,69,211,7
1530145130.png,286,394,100,252,7
1530145131.png,304,432,114,286,7
1530145132.png,279,387,90,262,7
1530145133.png,265,373,1000,272,7
1530145134.png,238,366,76,248,7
1530145135.png,232,340,93,265,7
1530145136.png,229,377,57,249,7
1530145137.png,232,340,85,257,7
1530145138.png,220,328,73,265,7
1530145139.png,223,331,69,261,7
