image_name,xmin,xmax,ymin,ymax,class_id
1522982637.png,264,398,205,339,3
1522982658.png,271,371,207,315,3
1522982659.png,249,349,215,313,3
1522982660.png,225,325,201,300,3
1522982661.png,217,317,176,284,3
1522982662.png,236,336,169,287,3
1522982663.png,248,348,222,330,3
1522982664.png,249,349,239,347,3
1522982665.png,256,356,225,333,3
1522982666.png,283,383,210,318,3
1522982667.png,283,383,205,313,3
1522982668.png,341,441,239,347,3
1522982669.png,329,449,200,325,3
1522982670.png,315,435,191,316,3
1522982671.png,317,437,226,334,3
1522982672.png,285,448,182,318,3
1522982673.png,250,420,226,354,3
1522982674.png,155,385,307,359,3
1522982675.png,1,100,247,359,3
1522982690.png,129,309,89,313,3
1522982691.png,192,388,109,333,3
1522982692.png,239,419,117,341,3
1522982693.png,210,390,101,325,3
1522982694.png,173,353,104,328,3
1522982695.png,148,328,112,336,3
1522982696.png,177,357,100,314,3
1522982697.png,226,406,71,295,3
1522982698.png,274,454,81,305,3
1522982699.png,313,493,97,321,3
1522982700.png,315,505,100,332,3
1522982701.png,355,545,51,275,3
1522982702.png,310,500,17,242,3
1522982703.png,301,561,77,258,3
1522982704.png,205,450,140,359,3
1522982705.png,140,380,1,150,3
1522982706.png,186,393,1,180,3
1522982755.png,290,401,151,262,3
1522982756.png,260,364,152,272,3
1522982757.png,252,360,150,260,3
1522982759.png,249,345,150,270,3
1522982760.png,252,358,154,264,3
1522982761.png,260,356,129,234,3
1522982762.png,274,381,143,261,3
1522982763.png,267,373,172,281,3
1522982764.png,282,394,162,282,3
1522982765.png,331,441,154,290,3
1522982766.png,220,305,168,288,3
1522982767.png,229,325,152,272,3
1522982768.png,190,355,130,302,3
1522982769.png,175,319,147,309,3
1522982770.png,135,307,140,313,3
1522982779.png,160,357,168,348,3
1522982780.png,192,342,150,305,3
1522982781.png,220,345,124,270,3
1522982782.png,218,350,123,269,3
1522982783.png,192,342,112,274,3
1522982784.png,206,356,116,296,3
1522982785.png,218,368,134,314,3
1522982786.png,259,429,150,348,3
1522982787.png,318,468,143,322,3
1522982788.png,157,310,143,303,3
1522982789.png,135,285,151,331,3
1522982790.png,128,278,165,345,3
1522982791.png,142,288,172,340,3
1522982792.png,230,360,138,284,3
1522982793.png,206,370,141,291,3
1522982794.png,242,386,127,283,3
1522982795.png,230,378,165,332,3
1522982796.png,209,380,170,360,3
1522982797.png,180,354,156,350,3
1522982798.png,174,376,129,354,3
1522982799.png,207,357,159,339,3
1522982800.png,238,430,145,325,3
1522982805.png,345,489,119,311,3
1522982806.png,257,401,137,329,3
1522982807.png,179,323,150,342,3
1522982808.png,158,302,201,393,3
1522982809.png,240,387,148,320,3
1522982810.png,270,414,132,314,3
1522982811.png,281,425,113,305,3
1522982812.png,256,400,94,286,3
1522982813.png,186,330,166,338,3
1522982814.png,284,398,120,280,3
1522982815.png,267,411,140,288,3
1522982816.png,254,398,110,302,3
1522982817.png,247,391,120,289,3
1522982818.png,276,420,128,304,3
1522982819.png,239,390,123,305,3
1522982820.png,235,379,120,282,3
1522982821.png,265,409,110,281,3
1522982822.png,230,404,80,272,3
1522982823.png,235,379,86,258,3
1522982824.png,148,361,127,358,3
1522982825.png,17,350,200,359,3
1522982826.png,144,378,225,358,3
1522982827.png,196,340,182,341,3
1522982828.png,258,384,157,309,3
1522982829.png,251,380,130,308,3
1522982830.png,198,314,147,275,3
1522982831.png,144,278,120,270,3
1522982832.png,130,254,151,280,3
1522982833.png,157,266,133,254,3
1522982834.png,183,287,137,254,3
1522982835.png,243,385,143,302,3
1522982836.png,270,414,144,326,3
1522982837.png,257,421,158,320,3
1522982838.png,267,431,166,342,3
1522982839.png,255,399,167,359,3
1522982840.png,287,449,164,346,3
1522982841.png,241,415,161,353,3
1522982842.png,228,402,150,337,3
1522982843.png,184,357,145,337,3
1522982844.png,176,318,157,340,3
1522982845.png,174,308,162,325,3
1522982848.png,106,226,175,302,3
1522982849.png,146,262,177,311,3
1522982859.png,149,267,151,271,3
1522982860.png,168,291,157,277,3
1522982861.png,206,316,163,293,3
1522982862.png,229,329,154,272,3
1522982863.png,248,319,177,297,3
1522982864.png,223,331,193,313,3
1522982865.png,220,315,177,297,3
1522982878.png,215,325,154,280,3
1522982879.png,212,332,147,281,3
1522982880.png,224,341,148,272,3
1522982881.png,212,322,126,250,3
1522982882.png,160,280,152,286,3
1522982883.png,185,304,168,302,3
1522982884.png,231,345,168,302,3
1522982885.png,217,337,159,293,3
1522982886.png,182,302,128,262,3
1522982887.png,117,267,156,290,3
1522982888.png,144,276,170,304,3
1522982895.png,168,288,147,271,3
1522982896.png,162,282,153,287,3
1522982897.png,194,312,154,288,3
1522982898.png,228,338,154,268,3
1522982899.png,229,349,127,261,3
1522982900.png,258,378,120,254,3
1522982901.png,233,351,121,255,3
1522982902.png,214,339,126,250,3
1522982903.png,235,355,149,283,3
1522982904.png,212,332,215,349,3
1522981892.png,277,363,172,245,3
1522981925.png,237,334,163,243,3
1522981930.png,261,352,179,263,3
1522981912.png,262,341,187,262,3
1522981888.png,294,372,189,254,3
1522981889.png,293,367,182,246,3
1522981914.png,243,312,177,250,3
1522981916.png,246,310,167,233,3
1522981902.png,231,323,193,272,3
1522981904.png,215,287,187,252,3
1522981911.png,258,342,175,250,3
1522981887.png,285,366,210,278,3
1522981915.png,231,306,173,238,3
1522981906.png,269,347,192,276,3
1522981884.png,260,330,183,240,3
1522981922.png,245,335,182,261,3
1522981879.png,247,323,192,271,3
1522981913.png,271,344,186,258,3
1522981886.png,256,332,166,231,3
1522981901.png,231,345,209,299,3
1522981898.png,203,339,173,284,3
1522981934.png,284,395,190,291,3
1522981927.png,273,355,179,257,3
1522981882.png,224,300,193,262,3
1522981931.png,246,339,171,255,3
1522981926.png,250,353,158,243,3
1522981921.png,245,323,182,263,3
1522981894.png,284,381,162,242,3
1522981883.png,243,320,186,249,3
1522981881.png,220,302,188,255,3
1522981878.png,258,338,190,265,3
1522981932.png,271,361,180,267,3
1522981905.png,232,299,181,245,3
1522981918.png,274,338,182,243,3
1522981908.png,268,348,200,276,3
1522981920.png,238,318,169,239,3
1522981891.png,267,351,181,257,3
1522981909.png,263,334,197,271,3
1522981929.png,278,361,174,260,3
1522981880.png,234,313,178,256,3
1522981935.png,285,394,185,276,3
1522981890.png,274,349,157,216,3
1522981899.png,216,343,191,297,3
1522981885.png,260,338,164,224,3
1522981910.png,268,341,187,256,3
1522981919.png,256,321,158,216,3
1522981897.png,211,336,195,304,3
1522981896.png,227,341,197,291,3
1522981907.png,275,346,180,255,3
1522981933.png,280,374,161,253,3
1522981924.png,236,333,171,272,3
1522981928.png,270,354,202,276,3
1522981893.png,262,356,212,290,3
1522981940.png,262,359,195,280,3
1522981895.png,230,335,187,272,3
1522981903.png,197,281,198,272,3
1522981917.png,277,334,182,235,3
1522981939.png,289,384,176,251,3
1522981937.png,257,368,157,248,3
1522981938.png,265,367,171,262,3
1522981936.png,262,371,167,260,3
1522981900.png,219,347,198,303,3
