image_name,xmin,xmax,ymin,ymax,class_id
1522981592.png,87,221,208,336,4
1522979494.png,225,333,121,241,2
1532920122.png,248,348,103,211,10
1530137688.png,350,440,187,283,6
1522981915.png,231,306,173,238,3
1522979269.png,234,368,120,300,2
1532748454.png,240,470,84,228,9
1530138920.png,239,347,134,278,5
1530143386.png,352,576,92,272,8
1530139456.png,233,413,80,320,5
1530138987.png,253,343,173,307,5
1522974791.png,197,317,177,305,1
1532919777.png,382,526,175,269,10
1530138982.png,197,287,183,317,5
1530137961.png,283,355,216,290,6
1532748581.png,292,328,203,239,9
1522960500.png,233,333,149,293,1
1530139818.png,266,394,104,296,5
1522981595.png,206,340,213,341,4
1522977344.png,255,327,149,249,2
1530137595.png,329,449,133,241,6
1522980988.png,209,299,155,263,4
1532745481.png,286,488,124,248,9
1522981401.png,210,390,164,298,4
1532920177.png,60,184,194,234,10
1522977751.png,185,329,102,262,2
1530145063.png,282,482,31,319,7
1522981534.png,246,426,192,316,4
1530142323.png,239,559,141,321,8
1532919514.png,339,409,102,252,10
1522977546.png,237,357,91,291,2
1530138173.png,305,401,193,289,6
1522973739.png,274,334,111,183,1
1522960510.png,273,373,151,295,1
1522979465.png,131,311,75,235,2
1532749278.png,315,425,179,245,9
1522982304.png,181,331,239,357,3
1522974760.png,215,323,189,323,1
1532746736.png,344,524,59,179,9
1530138942.png,237,357,132,312,5
1522981667.png,231,375,210,310,4
1532920137.png,439,529,190,298,10
1522975212.png,260,394,147,267,1
1522982837.png,257,421,158,320,3
1532920275.png,222,292,93,273,10
1522974330.png,225,369,168,318,1
1530142225.png,201,601,84,276,8
1532748597.png,177,227,122,186,9
1522981493.png,182,290,182,316,4
1530142609.png,106,480,110,270,8
1530140205.png,277,427,84,264,5
1522975261.png,283,391,136,256,1
1522982155.png,234,332,175,283,3
1530144573.png,228,348,74,254,7
1532748088.png,347,471,120,194,9
1522977413.png,234,314,205,301,2
1522974786.png,236,356,170,298,1
1522977571.png,209,329,95,295,2
1530138976.png,266,356,151,285,5
1522975267.png,248,356,126,246,1
1532746729.png,391,551,113,233,9
1522977646.png,160,304,97,257,2
1530142028.png,182,482,121,301,8
1530145040.png,252,412,93,293,7
1522974361.png,178,322,225,359,1
1522981908.png,268,348,200,276,3
1522979392.png,197,341,120,280,2
1522982827.png,196,340,182,341,3
1530137887.png,274,354,161,233,6
1530139496.png,297,477,104,284,5
1530140213.png,331,481,128,308,5
1522977443.png,271,351,197,293,2
1530137560.png,267,395,172,316,6
1530142158.png,261,477,94,294,8
1532920268.png,288,378,46,226,10
1522979603.png,180,314,146,338,2
1522979668.png,264,398,85,277,2
1522981900.png,219,347,198,303,3
1530138975.png,267,357,158,292,5
1522981479.png,227,335,181,315,4
1530144952.png,292,492,64,304,7
1532920087.png,149,329,143,193,10
1532748592.png,343,383,159,203,9
1530139523.png,132,292,73,253,5
1530141926.png,135,495,112,292,8
1530138326.png,421,475,209,257,6
1522975108.png,188,308,180,324,1
1530144588.png,300,420,81,261,7
1530140265.png,263,335,130,226,5
1522979166.png,272,352,133,241,2
1530137632.png,336,464,183,303,6
1522981052.png,275,365,132,240,4
1532750168.png,231,281,159,203,9
1532748018.png,204,364,74,194,9
1530139342.png,257,377,162,322,5
1522974902.png,253,343,164,254,1
1522979567.png,283,391,102,226,2
1522981323.png,295,403,174,270,4
1522977669.png,271,415,96,256,2
1522977748.png,223,367,110,270,2
1530138374.png,293,401,172,292,6
1522977419.png,284,364,196,292,2
1532749438.png,298,418,231,325,9
1530142186.png,282,522,99,291,8
1532745462.png,219,381,109,213,9
1530144394.png,230,374,63,313,7
1522981294.png,202,310,226,322,4
1530143992.png,134,518,69,293,8
1522975228.png,207,297,214,342,1
1530144545.png,229,319,95,275,7
1522974977.png,311,439,200,334,1
1522977681.png,171,315,91,251,2
1532748622.png,367,421,141,195,9
1522982794.png,242,386,127,283,3
1522977674.png,227,371,124,284,2
1532920095.png,324,504,103,193,10
1522979282.png,280,404,152,332,2
1522977632.png,264,408,91,251,2
1532748551.png,302,382,122,166,9
1522981663.png,201,345,222,322,4
1522982859.png,149,267,151,271,3
1522981620.png,160,304,232,332,4
1530144569.png,272,392,70,250,7
1522975031.png,213,347,153,297,1
1530137836.png,349,409,129,189,6
1530142276.png,222,438,128,308,8
1530139569.png,258,438,39,309,5
1530144503.png,385,475,85,247,7
1532749308.png,420,480,120,166,9
1522981485.png,228,336,191,325,4
1530144320.png,247,367,39,255,7
1522977585.png,275,403,109,269,2
1522982691.png,192,388,109,333,3
1530140228.png,286,446,118,280,5
1522982189.png,198,335,192,316,3
1522977431.png,230,310,259,355,2
1530139458.png,234,414,82,322,5
1522979641.png,223,357,74,266,2
1530140319.png,187,387,87,311,5
1530142570.png,167,437,139,299,8
1522973708.png,269,369,87,237,1
1522977637.png,261,405,104,264,2
1532748100.png,172,296,135,229,9
1522977366.png,261,333,196,296,2
1522981525.png,228,408,159,283,4
1522981627.png,270,414,223,323,4
1522975177.png,192,326,144,264,1
1522977697.png,245,389,112,272,2
1522982207.png,242,321,219,335,3
1522975197.png,179,313,157,277,1
1522981373.png,266,410,167,287,4
1530142555.png,183,423,105,225,8
1530144470.png,339,483,52,252,7
1522977651.png,244,388,75,235,2
1530138376.png,325,433,179,299,6
1532919700.png,435,489,141,285,10
1530142556.png,170,410,114,234,8
1522981686.png,164,308,254,354,4
1532919766.png,367,501,215,279,10
1530139565.png,251,431,44,314,5
1522982218.png,324,414,204,294,3
1530144875.png,240,360,129,289,7
1530138981.png,231,321,177,311,5
1530144851.png,175,295,109,269,7
1522979510.png,221,329,149,269,2
1530143507.png,180,372,217,341,8
1532749292.png,235,325,82,158,9
1530139035.png,205,325,149,329,5
1532748095.png,260,374,132,216,9
1530137376.png,313,513,101,317,6
1522975254.png,62,170,144,264,1
1530137663.png,320,410,182,278,6
1530139600.png,285,419,14,284,5
1532920276.png,272,372,118,298,10
1532745534.png,254,416,109,213,9
1522981010.png,286,376,158,266,4
1522981930.png,261,352,179,263,3
1530138904.png,199,307,151,295,5
1530144326.png,317,437,78,294,7
1522982784.png,206,356,116,296,3
1532919683.png,320,384,139,283,10
1530143910.png,195,483,71,263,8
1522979247.png,195,319,132,312,2
1530138897.png,224,332,130,274,5
1530138216.png,375,419,192,228,6
1522977439.png,262,342,194,290,2
1530145021.png,321,481,86,286,7
1522975117.png,230,326,182,316,1
1530141929.png,142,502,130,310,8
1532919702.png,376,450,153,327,10
1522975160.png,396,486,162,282,1
1530143365.png,336,576,118,318,8
1532750237.png,306,386,258,304,9
1522979646.png,177,311,82,274,2
1530141915.png,123,483,85,265,8
1530139335.png,256,376,154,314,5
1530138180.png,345,441,191,287,6
1532749295.png,344,454,56,152,9
1532748099.png,172,306,109,183,9
1522982806.png,257,401,137,329,3
1530137379.png,239,439,82,298,6
1522977454.png,301,381,196,292,2
1522980993.png,249,339,155,263,4
1530143369.png,370,610,54,254,8
1530137286.png,234,384,142,262,6
1522974349.png,225,369,132,282,1
1522973767.png,242,314,116,188,1
1522982308.png,257,378,237,355,3
1530142601.png,164,452,105,321,8
1522981689.png,233,377,261,359,4
1522982188.png,211,335,156,270,3
1530137289.png,286,436,135,255,6
1522979255.png,253,377,127,307,2
1532745571.png,324,444,148,220,9
1532748479.png,236,476,110,254,9
1522977744.png,220,364,100,260,2
1522977661.png,381,525,107,267,2
1522973674.png,267,367,73,223,1
1532748063.png,311,481,160,260,9
1532746757.png,325,505,138,258,9
1522982879.png,212,332,147,281,3
1530138214.png,342,386,186,222,6
1522977655.png,135,279,95,255,2
1532920478.png,448,548,147,197,10
1532919785.png,338,472,172,236,10
1522979544.png,227,335,89,213,2
1522977627.png,272,416,99,259,2
1522977442.png,285,365,194,290,2
1530137809.png,290,350,179,239,6
1530142370.png,160,376,95,311,8
1522977557.png,220,340,91,291,2
1530139799.png,248,372,95,287,5
1530140225.png,271,431,104,266,5
1532746059.png,284,428,154,234,9
1532920131.png,313,393,131,239,10
1522981563.png,202,310,191,311,4
1530142558.png,187,427,127,247,8
1532746047.png,251,385,66,146,9
1522979624.png,210,344,120,312,2
1530142049.png,285,445,79,319,8
1532745453.png,249,441,76,200,9
1522982202.png,192,336,193,327,3
1522981023.png,291,381,152,260,4
1530142025.png,191,491,101,281,8
1530137818.png,341,401,203,263,6
1522979509.png,252,360,154,274,2
1522981480.png,232,340,140,274,4
1532745564.png,282,402,116,188,9
1530138314.png,395,449,197,245,6
1530145033.png,320,480,36,236,7
1530143909.png,184,472,70,262,8
1530137424.png,244,352,145,265,6
1530143726.png,196,436,92,236,8
1530144397.png,148,292,76,326,7
1532749307.png,402,482,128,174,9
1530139457.png,238,418,77,317,5
1530139814.png,260,388,101,293,5
1532920134.png,382,462,52,140,10
1530144540.png,471,561,90,270,7
1522981615.png,200,344,188,288,4
1530137650.png,319,409,176,272,6
1522977706.png,174,318,85,245,2
1532746755.png,396,576,123,243,9
1522975030.png,235,369,168,312,1
1532920415.png,326,466,201,291,10
1522979186.png,229,309,144,252,2
1530143366.png,346,586,89,289,8
1522982821.png,265,409,110,281,3
1522977359.png,265,337,187,287,2
1530145095.png,235,435,65,305,7
1530140310.png,157,357,95,319,5
1522982815.png,267,411,140,288,3
1532748162.png,357,429,188,258,9
1522981623.png,229,373,258,358,4
1532919771.png,357,491,177,241,10
1532919493.png,249,309,143,273,10
1522979515.png,170,278,126,246,2
1530137250.png,195,375,131,311,6
1522977709.png,262,406,120,280,2
1530139350.png,212,332,156,316,5
1522977411.png,238,318,200,296,2
1530137825.png,253,313,209,269,6
1530144997.png,194,418,13,313,7
1530141914.png,154,514,96,276,8
1522982145.png,198,306,187,295,3
1530137284.png,215,365,135,255,6
1530138251.png,377,421,180,216,6
1530137423.png,275,383,161,281,6
1532746766.png,208,388,139,259,9
1522982630.png,262,396,209,343,3
1522977622.png,287,431,98,258,2
1522973702.png,206,306,96,246,1
1522973572.png,194,274,102,222,1
1522979614.png,276,410,46,238,2
1530143878.png,206,386,102,236,8
1522982822.png,230,404,80,272,3
1522981926.png,250,353,158,243,3
1530142748.png,206,448,110,310,8
1530138312.png,421,475,198,246,6
1530139065.png,306,396,126,270,5
1530144994.png,226,450,18,318,7
1530143688.png,140,440,29,285,8
1530144426.png,140,320,34,284,7
1522981636.png,246,390,242,342,4
1522981654.png,151,295,235,335,4
1522982303.png,202,352,230,358,3
1532919736.png,305,439,206,270,10
1522981887.png,285,366,210,278,3
1530137820.png,364,424,199,259,6
1522974941.png,322,456,161,305,1
1522979559.png,299,407,95,219,2
1522977736.png,260,404,85,245,2
1522975255.png,180,288,154,274,1
1530138986.png,213,303,170,304,5
1522975168.png,267,363,135,243,1
1522979468.png,197,377,103,263,2
1532919690.png,435,499,144,268,10
1530138950.png,289,409,138,318,5
1522974960.png,371,499,166,300,1
1532746013.png,255,379,142,212,9
1522982862.png,229,329,154,272,3
1522977772.png,362,506,90,250,2
1532919743.png,348,482,226,290,10
1522977404.png,252,332,215,311,2
1530142357.png,312,412,71,295,8
1522981639.png,250,394,228,328,4
1532919511.png,411,471,116,266,10
1532919463.png,256,300,178,312,10
1522977569.png,258,378,69,269,2
1522973775.png,245,317,143,215,1
1530137882.png,224,304,158,230,6
1522975025.png,226,360,204,348,1
1532920089.png,138,318,171,231,10
1530137760.png,259,339,100,180,6
1522979686.png,265,399,72,264,2
1530140314.png,196,396,93,317,5
1530141912.png,155,515,90,270,8
1522982817.png,247,391,120,289,3
1530137257.png,328,508,155,335,6
1522975271.png,194,302,161,281,1
1522981911.png,258,342,175,250,3
1522982204.png,199,333,219,353,3
1530138327.png,445,499,199,247,6
1522979131.png,257,365,140,284,2
1522982633.png,250,384,238,359,3
1530137664.png,316,406,182,278,6
1522981879.png,247,323,192,271,3
1532749434.png,327,387,188,252,9
1530144435.png,164,344,41,291,7
1530137419.png,214,322,110,230,6
1530138162.png,294,390,183,279,6
1532745483.png,260,462,132,266,9
1532748053.png,339,439,190,314,9
1530140155.png,288,412,74,266,5
1522977746.png,279,423,82,242,2
1522977653.png,204,348,49,209,2
1522981927.png,273,355,179,257,3
1522960513.png,279,379,143,287,1
1522979250.png,248,372,120,300,2
1532920446.png,365,485,176,240,10
1522974329.png,226,370,158,308,1
1522977717.png,191,335,70,230,2
1522975268.png,216,324,167,287,1
1522981019.png,212,302,155,263,4
1530139383.png,232,352,167,295,5
1522977676.png,224,368,115,275,2
1530143417.png,304,504,74,266,8
1530145139.png,223,331,69,261,7
1530143876.png,193,373,60,194,8
1522975235.png,232,322,155,283,1
1522982232.png,174,289,210,330,3
1530143905.png,158,446,67,259,8
1522979296.png,244,368,133,313,2
1522979400.png,203,331,161,295,2
1522977667.png,249,393,93,253,2
1530140318.png,210,410,99,323,5
1530143990.png,131,515,101,325,8
1530138937.png,200,320,129,309,5
1522981001.png,236,326,170,278,4
1530143418.png,318,518,34,226,8
1530142189.png,297,537,85,277,8
1522979652.png,203,337,61,253,2
1522975037.png,181,315,215,359,1
1522982185.png,227,371,239,358,3
1522979284.png,305,429,106,286,2
1530138856.png,184,284,135,315,5
1522974873.png,304,364,129,219,1
1532919547.png,348,408,132,282,10
1530143911.png,184,472,65,257,8
1522981643.png,209,353,215,315,4
1530143444.png,344,488,100,224,8
1522981586.png,201,335,191,319,4
1530137931.png,298,358,177,231,6
1522979598.png,374,508,67,259,2
1532745558.png,276,396,136,194,9
1522977682.png,200,344,78,238,2
1530139417.png,172,388,84,308,5
1522982143.png,186,277,190,278,3
1532920512.png,216,326,56,136,10
1522977672.png,255,399,129,289,2
1522973783.png,339,411,151,223,1
1522981404.png,145,325,208,342,4
1522975049.png,233,367,182,326,1
1530142275.png,212,428,134,314,8
1532919688.png,379,443,127,271,10
1522981920.png,238,318,169,239,3
1532746009.png,271,418,106,206,9
1530138224.png,336,380,209,245,6
1530137322.png,253,433,115,275,6
1522981655.png,199,343,248,348,4
1532919543.png,306,366,160,290,10
1522982763.png,267,373,172,281,3
1522982430.png,264,384,101,245,3
1522981912.png,262,341,187,262,3
1530142407.png,135,405,141,269,8
1522982331.png,235,348,207,327,3
1522982831.png,144,278,120,270,3
1532920467.png,217,327,90,190,10
1522979163.png,258,338,136,244,2
1530138974.png,273,363,149,283,5
1522973683.png,252,352,71,221,1
1522975225.png,281,371,190,318,1
1530140078.png,236,476,43,313,5
1530142438.png,172,492,93,293,8
1532745527.png,233,425,71,195,9
1522977575.png,284,404,78,278,2
1522979198.png,269,349,203,311,2
1522981688.png,169,313,261,359,4
1530138217.png,364,408,195,231,6
1522981587.png,210,344,181,309,4
1522981486.png,225,333,162,296,4
1522975013.png,231,365,184,328,1
1522982614.png,343,477,222,356,3
1522981637.png,260,404,218,318,4
1530138879.png,228,328,127,307,5
1530139420.png,183,399,102,326,5
1530142018.png,179,479,83,263,8
1522981007.png,267,357,148,256,4
1522979136.png,296,376,138,246,2
1522982302.png,261,381,221,345,3
1532920172.png,432,556,167,207,10
1532750007.png,310,370,256,316,9
1522981696.png,226,370,220,320,4
1530137627.png,243,371,183,303,6
1530143532.png,281,523,81,273,8
1530139468.png,295,475,76,316,5
1522981693.png,195,339,228,328,4
1530144960.png,232,432,106,346,7
1522982219.png,355,445,203,293,3
1530137554.png,244,372,111,255,6
1522974758.png,245,353,186,320,1
1532920468.png,341,451,89,129,10
1532919537.png,361,441,96,236,10
1530144869.png,256,376,129,289,7
1530144420.png,102,282,56,306,7
1530139331.png,227,347,165,325,5
1522974360.png,184,328,210,360,1
1522979628.png,344,478,121,313,2
1530140191.png,192,384,85,301,5
1522975007.png,152,286,169,313,1
1530142435.png,174,494,97,297,8
1522977532.png,312,408,113,237,2
1522975236.png,270,360,150,278,1
1522977611.png,274,418,102,262,2
1530140324.png,269,469,89,313,5
1530137828.png,197,257,201,261,6
1530137957.png,289,361,188,262,6
1530143942.png,174,494,82,262,8
1532920289.png,264,354,48,228,10
1532920461.png,317,437,151,231,10
1530143677.png,176,476,53,309,8
1530142434.png,174,494,85,285,8
1530143384.png,340,564,102,282,8
1530143745.png,163,419,71,251,8
1530139072.png,341,431,144,288,5
1530143870.png,209,389,85,219,8
1522981518.png,197,377,162,286,4
1530139336.png,244,364,156,316,5
1532749247.png,343,453,231,303,9
1522981882.png,224,300,193,262,3
1530137714.png,311,401,166,256,6
1532750002.png,335,415,241,291,9
1522979304.png,160,284,183,359,2
1532920493.png,197,307,231,291,10
1532919545.png,347,407,152,282,10
1522981613.png,233,377,211,311,4
1530142337.png,223,463,88,280,8
1532748032.png,180,340,179,279,9
1522982759.png,249,345,150,270,3
1532748595.png,226,276,118,182,9
1530137245.png,217,397,91,271,6
1530138881.png,231,331,117,297,5
1522977755.png,233,377,110,270,2
1532750037.png,296,404,229,277,9
1522981657.png,249,393,266,359,4
1530138290.png,341,395,174,222,6
1532750158.png,233,353,189,273,9
1532749290.png,420,520,90,166,9
1522982697.png,226,406,71,295,3
1530137315.png,190,370,159,319,6
1530137833.png,322,382,165,225,6
1530138231.png,309,353,191,227,6
1522982793.png,206,370,141,291,3
1532748081.png,305,429,151,225,9
1522975211.png,241,375,147,267,1
1532919512.png,404,464,114,264,10
1532750035.png,254,342,249,297,9
1532750010.png,337,407,262,322,9
1530143882.png,187,367,69,203,8
1522977568.png,235,355,114,314,2
1530139670.png,247,427,111,311,5
1522981883.png,243,320,186,249,3
1530143681.png,134,434,77,333,8
1522960480.png,314,434,190,310,1
1522974997.png,225,369,175,325,1
1530143361.png,293,533,59,259,8
1530137827.png,203,263,221,281,6
1522973801.png,272,392,83,191,1
1530138373.png,324,432,176,296,6
1530137430.png,350,458,146,266,6
1532750235.png,381,461,257,303,9
1522975046.png,191,325,176,320,1
1522975185.png,197,331,147,267,1
1530139063.png,299,389,129,273,5
1522982403.png,193,313,134,278,3
1530142765.png,231,471,61,301,8
1530140123.png,172,388,36,292,5
1522973689.png,262,362,86,236,1
1532920511.png,89,209,79,139,10
1522982634.png,274,408,214,348,3
1532749955.png,312,374,258,312,9
1522973678.png,212,312,104,254,1
1522979483.png,252,360,105,225,2
1530144958.png,206,406,68,308,7
1530139802.png,253,377,107,299,5
1530142771.png,160,400,85,325,8
1530138222.png,364,408,197,233,6
1530143753.png,194,450,54,234,8
1522977418.png,293,373,201,297,2
1530140326.png,292,492,72,296,5
1530137417.png,274,382,138,258,6
1522981659.png,263,407,207,307,4
1522974762.png,215,323,189,323,1
1522979562.png,194,302,99,223,2
1530137683.png,318,408,203,299,6
1530140131.png,106,322,35,291,5
1530137585.png,323,443,161,269,6
1522973698.png,171,271,72,222,1
1522979500.png,305,413,116,236,2
1530144853.png,181,301,107,267,7
1530141919.png,130,490,96,276,8
1532746034.png,357,478,132,212,9
1522973567.png,259,339,109,229,1
1522981513.png,223,403,164,288,4
1522982761.png,260,356,129,234,3
1530143530.png,256,498,112,304,8
1532746050.png,222,346,158,238,9
1522974922.png,287,377,202,292,1
1532745452.png,264,456,82,206,9
1530137715.png,320,410,182,272,6
1530137807.png,277,337,174,234,6
1522981649.png,209,353,201,301,4
1532745180.png,154,265,77,158,9
1522973575.png,253,333,97,217,1
1522975036.png,255,389,201,345,1
1532750145.png,330,400,114,174,9
1530139682.png,321,501,133,333,5
1532749270.png,317,467,85,181,9
1522981024.png,278,368,145,253,4
1532919465.png,275,319,189,323,10
1530140162.png,358,482,96,288,5
1532919522.png,317,377,110,260,10
1530141937.png,175,535,128,308,8
1522979159.png,250,330,149,257,2
1522982694.png,173,353,104,328,3
1530137467.png,248,356,148,272,6
1532745489.png,210,402,120,244,9
1522974976.png,308,436,129,263,1
1530145035.png,279,439,49,249,7
1530142187.png,291,531,98,290,8
1530142340.png,220,460,72,264,8
1530139714.png,303,495,24,312,5
1530142114.png,194,450,72,196,8
1522960505.png,275,375,136,280,1
1532750012.png,336,406,276,326,9
1532919523.png,283,343,101,231,10
1532919484.png,246,316,160,320,10
1530139330.png,231,351,160,320,5
1530138951.png,285,405,135,315,5
1530142182.png,246,486,110,302,8
1530139016.png,284,404,147,327,5
1522979538.png,248,356,124,248,2
1530137685.png,344,434,185,281,6
1530143960.png,187,507,80,260,8
1522973632.png,175,303,72,288,1
1530142334.png,215,455,91,283,8
1530139424.png,182,398,72,296,5
1522982356.png,335,527,134,314,3
1522974875.png,306,366,132,222,1
1522981462.png,133,257,186,314,4
1530142117.png,178,434,81,205,8
1530143679.png,149,449,70,326,8
1530137402.png,301,409,125,245,6
1522979283.png,293,417,135,315,2
1522977576.png,279,399,81,281,2
1530137885.png,234,314,160,232,6
1532748513.png,259,393,73,163,9
1530145070.png,308,508,26,314,7
1522974920.png,301,391,140,230,1
1522979507.png,272,380,108,228,2
1522982400.png,179,299,149,283,3
1522979132.png,279,387,140,284,2
1532745179.png,158,264,87,159,9
1522981045.png,279,369,145,253,4
1522979171.png,291,371,137,245,2
1532920471.png,308,428,92,172,10
1522975227.png,191,281,181,309,1
1530138225.png,349,393,209,245,6
1530138172.png,304,400,187,283,6
1530139469.png,288,468,84,324,5
1522981277.png,279,387,227,323,4
1522977393.png,365,445,195,291,2
1530142437.png,165,485,105,305,8
1532920195.png,429,513,172,202,10
